response_id,lockdown_period,subscale,score,id,total_hours_played,total_hours_played_s,score_ord
R_21EuXEwnMl0yxTK,before,depression,32,21,65,1.595519989514787,32
R_21EuXEwnMl0yxTK,during,depression,30,21,69,1.77872606196521,30
R_23W8Gu6uSBy5aEM,before,depression,8,22,25,-0.2365407349894444,8
R_23W8Gu6uSBy5aEM,during,depression,12,22,40,0.4504820366996424,12
R_2CPzQnu9xzkVMwO,before,depression,24,23,72,1.9161306163030274,24
R_2CPzQnu9xzkVMwO,during,depression,18,23,55,1.1375048083887291,18
R_2dEoEx60XXDHIIc,before,depression,24,24,85,2.5115503517669024,24
R_2dEoEx60XXDHIIc,during,depression,16,24,70,1.8245275800778158,16
R_2f7DrkD8sE89X7v,before,depression,12,25,43,0.5878865910374597,12
R_2f7DrkD8sE89X7v,during,depression,24,25,38,0.3588790004744308,24
R_2PCnueh0z8dxONX,before,depression,14,26,35,0.22147444613661343,14
R_2PCnueh0z8dxONX,during,depression,14,26,60,1.366512398951758,14
R_2qEHaRpK9wttPrJ,before,depression,10,27,4,-1.1983726153541658,10
R_2qEHaRpK9wttPrJ,during,depression,14,27,9,-0.969365024791137,14
R_2tmo57HEtiFMvam,before,depression,12,28,24,-0.2823422531020502,12
R_2tmo57HEtiFMvam,during,depression,14,28,12,-0.8319604704533196,14
R_2U30JqzB8uJ3URG,before,depression,6,29,35,0.22147444613661343,6
R_2U30JqzB8uJ3URG,during,depression,8,29,35,0.22147444613661343,8
R_2U4rKifkmjVyf6B,before,depression,24,30,10,-0.9235635066785312,24
R_2U4rKifkmjVyf6B,during,depression,26,30,17,-0.6029528798902907,26
R_2uNXceKKzdWqUIT,before,depression,2,31,12,-0.8319604704533196,2
R_2uNXceKKzdWqUIT,during,depression,2,31,31,0.03826837368619031,2
R_2v8uF7yPoq01u0w,before,depression,10,32,32,0.08406989179879609,10
R_2v8uF7yPoq01u0w,during,depression,8,32,44,0.6336881091500655,8
R_2VgXBPQ7UiiIILW,before,depression,4,33,31,0.03826837368619031,4
R_2VgXBPQ7UiiIILW,during,depression,4,33,30,-0.007533144426415476,4
R_2WMfTALD7U10gRI,before,depression,2,34,9,-0.969365024791137,2
R_2WMfTALD7U10gRI,during,depression,0,34,0,-1.381578687804589,0
R_2Xiozx8q35QPmPN,before,depression,32,35,0,-1.381578687804589,32
R_2Xiozx8q35QPmPN,during,depression,38,35,0,-1.381578687804589,38
R_2zMWZPoTl4gnah2,before,depression,2,36,5,-1.1525710972415601,2
R_2zMWZPoTl4gnah2,during,depression,2,36,4,-1.1983726153541658,2
R_2zVbcDhM4AXPsZT,before,depression,12,37,24,-0.2823422531020502,12
R_2zVbcDhM4AXPsZT,during,depression,16,37,26,-0.19073921687683862,16
R_30enO1wA4LKIhUd,before,depression,10,38,53,1.0459017721635175,10
R_30enO1wA4LKIhUd,during,depression,14,38,0,-1.381578687804589,14
R_325eUWTIGcn1611,before,depression,6,39,50,0.9084972178257001,6
R_325eUWTIGcn1611,during,depression,2,39,60,1.366512398951758,2
R_330XwyrcBDhgBbG,before,depression,6,40,24,-0.2823422531020502,6
R_330XwyrcBDhgBbG,during,depression,8,40,24,-0.2823422531020502,8
R_3CPHuI39ahB49V3,before,depression,16,41,3,-1.2441741334667715,16
R_3CPHuI39ahB49V3,during,depression,10,41,2,-1.2899756515793774,10
R_3EbVJrxApyyyxvF,before,depression,12,42,58,1.2749093627265464,12
R_3EbVJrxApyyyxvF,during,depression,4,42,29,-0.053334662539021256,4
R_3feFL01maECWrJE,before,depression,26,43,15,-0.6945559161155023,26
R_3feFL01maECWrJE,during,depression,26,43,15,-0.6945559161155023,26
R_3fxYkqCxaavMK2C,before,depression,12,44,0,-1.381578687804589,12
R_3fxYkqCxaavMK2C,during,depression,14,44,3,-1.2441741334667715,14
R_3gSjiAkUHvZ1gGz,before,depression,6,45,20,-0.46554832555247333,6
R_3gSjiAkUHvZ1gGz,during,depression,4,45,21,-0.41974680743986753,4
R_3gZQ1C8SCyoh4Yc,before,depression,12,46,16,-0.6487543980028965,12
R_3gZQ1C8SCyoh4Yc,during,depression,24,46,30,-0.007533144426415476,24
R_3hh98EI7vZruSPW,before,depression,2,47,18,-0.5571513617776849,2
R_3hh98EI7vZruSPW,during,depression,0,47,0,-1.381578687804589,0
R_3isVf81cZgHhWye,before,depression,8,48,24,-0.2823422531020502,8
R_3isVf81cZgHhWye,during,depression,10,48,18,-0.5571513617776849,10
R_3iw1b49YIXMCguO,before,depression,0,49,44,0.6336881091500655,0
R_3iw1b49YIXMCguO,during,depression,4,49,32,0.08406989179879609,4
R_3IXNsI0MDPSrAEU,before,depression,14,50,39,0.4046805185870366,14
R_3IXNsI0MDPSrAEU,during,depression,14,50,28,-0.09913618065162705,14
R_3j2oWZoAEr1njjz,before,depression,24,51,18,-0.5571513617776849,24
R_3j2oWZoAEr1njjz,during,depression,16,51,19,-0.5113498436650791,16
R_3KHiukMNRuxucCu,before,depression,6,52,25,-0.2365407349894444,6
R_3KHiukMNRuxucCu,during,depression,2,52,43,0.5878865910374597,2
R_3L0dsQEmJBoz6CB,before,depression,8,53,61,1.4123139170643637,8
R_3L0dsQEmJBoz6CB,during,depression,8,53,45,0.6794896272626713,8
R_3m96s3870QvAUkz,before,depression,24,54,45,0.6794896272626713,24
R_3m96s3870QvAUkz,during,depression,26,54,0,-1.381578687804589,26
R_3mltujcfVRDBFwo,before,depression,2,55,0,-1.381578687804589,2
R_3mltujcfVRDBFwo,during,depression,4,55,0,-1.381578687804589,4
R_3nIcJNaem29eD3m,before,depression,10,56,75,2.0535351706408447,10
R_3nIcJNaem29eD3m,during,depression,16,56,70,1.8245275800778158,16
R_3P6tAdx0tJOoBY2,before,depression,24,57,34,0.17567292802400766,24
R_3P6tAdx0tJOoBY2,during,depression,34,57,45,0.6794896272626713,34
R_3PcoH72zwQSCOj0,before,depression,8,58,40,0.4504820366996424,8
R_3PcoH72zwQSCOj0,during,depression,10,58,51,0.9542987359383059,10
R_3PcqPxFcGNpruMf,before,depression,4,59,29,-0.053334662539021256,4
R_3PcqPxFcGNpruMf,during,depression,4,59,21,-0.41974680743986753,4
R_3pmQxy0TjRvKfQq,before,depression,30,60,6,-1.1067695791289542,30
R_3pmQxy0TjRvKfQq,during,depression,40,60,0,-1.381578687804589,40
R_3rYAprW0GQ77H60,before,depression,22,61,60,1.366512398951758,22
R_3rYAprW0GQ77H60,during,depression,6,61,30,-0.007533144426415476,6
R_3siyKpiPmQRcuE2,before,depression,4,62,17,-0.6029528798902907,4
R_3siyKpiPmQRcuE2,during,depression,4,62,16,-0.6487543980028965,4
R_55QtESMR1CmR1bb,before,depression,12,63,35,0.22147444613661343,12
R_55QtESMR1CmR1bb,during,depression,20,63,10,-0.9235635066785312,20
R_9zzr3A5XBoHiHol,before,depression,26,64,0,-1.381578687804589,26
R_9zzr3A5XBoHiHol,during,depression,28,64,15,-0.6945559161155023,28
R_A672rfL6ej9Rq8h,before,depression,28,65,0,-1.381578687804589,28
R_A672rfL6ej9Rq8h,during,depression,28,65,40,0.4504820366996424,28
R_b3Iy7fxUDsppxAJ,before,depression,18,66,54,1.0917032902761232,18
R_b3Iy7fxUDsppxAJ,during,depression,12,66,57,1.2291078446139407,12
R_CZwSxUPuv8a4BYl,before,depression,4,67,13,-0.7861589523407138,4
R_CZwSxUPuv8a4BYl,during,depression,4,67,13,-0.7861589523407138,4
R_efceETmT2E2TBXH,before,depression,28,68,19,-0.5113498436650791,28
R_efceETmT2E2TBXH,during,depression,28,68,34,0.17567292802400766,28
R_egrPbOmESOQ7LH3,before,depression,12,69,19,-0.5113498436650791,12
R_egrPbOmESOQ7LH3,during,depression,6,69,23,-0.32814377121465593,6
R_pJC3uBxyJBR1a1z,before,depression,12,70,20,-0.46554832555247333,12
R_pJC3uBxyJBR1a1z,during,depression,10,70,20,-0.46554832555247333,10
R_Q4TbigA0CMUCMAF,before,depression,18,71,31,0.03826837368619031,18
R_Q4TbigA0CMUCMAF,during,depression,32,71,69,1.77872606196521,32
R_rqkHtlJzlFPbYgF,before,depression,8,72,7,-1.0609680610163486,8
R_rqkHtlJzlFPbYgF,during,depression,6,72,13,-0.7861589523407138,6
R_SSMMEEODX9uDbLr,before,depression,30,73,43,0.5878865910374597,30
R_SSMMEEODX9uDbLr,during,depression,36,73,55,1.1375048083887291,36
R_TemVHsV6Me3tByp,before,depression,10,74,72,1.9161306163030274,10
R_TemVHsV6Me3tByp,during,depression,4,74,66,1.6413215076273928,4
R_x5Wbvksc6tIcvE5,before,depression,6,75,15,-0.6945559161155023,6
R_x5Wbvksc6tIcvE5,during,depression,8,75,0,-1.381578687804589,8
R_xAymUDRf13ewvE5,before,depression,0,76,32,0.08406989179879609,0
R_xAymUDRf13ewvE5,during,depression,0,76,39,0.4046805185870366,0
