response_id,lockdown_period,subscale,score,id,total_hours_played,total_hours_played_s,score_ord
R_1OIk0siawnKDTiy,during,depression,8,52,50,1.4087160313895857,8
R_1OVLo23ZSViJv0e,before,depression,2,53,8,-0.7002308477357253,2
R_1OVLo23ZSViJv0e,during,depression,4,53,14,-0.39895272214639516,4
R_1Ow1FDuzbwtWStS,before,depression,0,54,0,-1.1019350151881655,0
R_1Ow1FDuzbwtWStS,during,depression,4,54,0,-1.1019350151881655,4
R_1PYHLXLRtVtLKCC,before,depression,0,55,20,-0.09767459655706501,0
R_1PYHLXLRtVtLKCC,during,depression,2,55,22,0.0027514453060450473,2
R_1pYYllRKHfnN46F,before,depression,16,56,6,-0.8006568895988354,16
R_1pYYllRKHfnN46F,during,depression,20,56,14.000000000000002,-0.39895272214639504,20
R_1q9BHkV242D62cG,before,depression,16,57,30,0.40445561275848524,16
R_1q9BHkV242D62cG,during,depression,24,57,45,1.1576509267318107,24
R_1QfJ0V1q7quecwG,before,depression,40,58,15,-0.3487397012148401,40
R_1QfJ0V1q7quecwG,during,depression,36,58,0,-1.1019350151881655,36
R_1riU7KvjYAwtXJE,before,depression,22,59,0,-1.1019350151881655,22
R_1riU7KvjYAwtXJE,during,depression,34,59,0,-1.1019350151881655,34
R_20NVUurOXIj6JN6,before,depression,34,60,45,1.1576509267318107,34
R_20NVUurOXIj6JN6,during,depression,36,60,30,0.40445561275848524,36
R_217aRM2HjOL4rwC,before,depression,8,61,15,-0.3487397012148401,8
R_217aRM2HjOL4rwC,during,depression,12,61,0,-1.1019350151881655,12
R_21mMIqW3mCkwgHy,before,depression,8,62,0,-1.1019350151881655,8
R_21mMIqW3mCkwgHy,during,depression,22,62,10,-0.5998048058726152,22
R_21vy4qSSLUBhkI5,before,depression,10,63,14.000000000000002,-0.39895272214639504,10
R_21vy4qSSLUBhkI5,during,depression,8,63,30,0.40445561275848524,8
R_23Ulx9Mu6ClxGOJ,before,depression,12,64,5,-0.8508699105303904,12
R_23Ulx9Mu6ClxGOJ,during,depression,4,64,15,-0.3487397012148401,4
R_246tBSBZyx6fChw,before,depression,14,65,0,-1.1019350151881655,14
R_246tBSBZyx6fChw,during,depression,32,65,0,-1.1019350151881655,32
R_24isskypHAzj6a4,before,depression,20,66,8,-0.7002308477357253,20
R_24isskypHAzj6a4,during,depression,24,66,40,0.9065858220740355,24
R_25z3VIIwpNMoGjS,before,depression,8,67,25,0.15339050810071012,8
R_25z3VIIwpNMoGjS,during,depression,6,67,34,0.6053076964847054,6
R_27D28zcmps8GRka,before,depression,18,68,20,-0.09767459655706501,18
R_27D28zcmps8GRka,during,depression,30,68,23,0.05296446623760007,30
R_27ExcEAbe7WWZAY,before,depression,26,69,15,-0.3487397012148401,26
R_27ExcEAbe7WWZAY,during,depression,34,69,20,-0.09767459655706501,34
R_28NVjdZPvV2fLBs,before,depression,42,70,15,-0.3487397012148401,42
R_28NVjdZPvV2fLBs,during,depression,42,70,45,1.1576509267318107,42
R_2947NV0sa0o6uqa,before,depression,40,71,30,0.40445561275848524,40
R_2947NV0sa0o6uqa,during,depression,42,71,75,2.6640415546784615,42
R_29gj9i4nykxouwi,before,depression,16,72,6,-0.8006568895988354,16
R_29gj9i4nykxouwi,during,depression,18,72,20,-0.09767459655706501,18
R_29sTVuZYJRxiKzv,before,depression,0,73,8,-0.7002308477357253,0
R_29sTVuZYJRxiKzv,during,depression,2,73,21,-0.047461575625509976,2
R_2aM58IL6PRjl31M,before,depression,12,74,27.000000000000004,0.25381654996382036,12
R_2aM58IL6PRjl31M,during,depression,24,74,55,1.6597811360473609,24
R_2ARphcLKbG8pCbs,before,depression,0,75,2,-1.0015089733250555,0
R_2ARphcLKbG8pCbs,during,depression,0,75,8,-0.7002308477357253,0
R_2B4II5QqOBTuBsc,before,depression,18,76,15,-0.3487397012148401,18
R_2B4II5QqOBTuBsc,during,depression,14,76,30,0.40445561275848524,14
R_2bVGOK2omxjKHpn,before,depression,0,77,10,-0.5998048058726152,0
R_2bVGOK2omxjKHpn,during,depression,0,77,10,-0.5998048058726152,0
R_2CB7Tu6CfOt3tUN,before,depression,16,78,25,0.15339050810071012,16
R_2CB7Tu6CfOt3tUN,during,depression,22,78,60.99999999999999,1.9610592616366906,22
R_2cd59QR5hZHKBZT,before,depression,32,79,16,-0.2985266802832851,32
R_2cd59QR5hZHKBZT,during,depression,30,79,55,1.6597811360473609,30
R_2cdROg831T1vhEC,before,depression,10,80,60,1.910846240705136,10
R_2cdROg831T1vhEC,during,depression,4,80,60,1.910846240705136,4
R_2Clwma6pSIEIvrW,before,depression,0,81,7.000000000000001,-0.7504438686672803,0
R_2Clwma6pSIEIvrW,during,depression,10,81,20,-0.09767459655706501,10
R_2CTWdkSw6ViCuJq,before,depression,6,82,14.000000000000002,-0.39895272214639504,6
R_2CTWdkSw6ViCuJq,during,depression,0,82,32,0.5048816546215953,0
R_2cvas4XCHYE6Kkz,before,depression,0,83,28.000000000000004,0.30402957089537536,0
R_2cvas4XCHYE6Kkz,during,depression,0,83,0,-1.1019350151881655,0
R_2CvKeTojbEMdWFy,before,depression,20,84,12,-0.4993787640095052,20
R_2CvKeTojbEMdWFy,during,depression,20,84,30,0.40445561275848524,20
R_2dQRwob8W5KZXgY,before,depression,14,85,0,-1.1019350151881655,14
R_2dQRwob8W5KZXgY,during,depression,0,85,0,-1.1019350151881655,0
R_2DUjHNE8XFxwngK,before,depression,12,86,0,-1.1019350151881655,12
R_2DUjHNE8XFxwngK,during,depression,16,86,0,-1.1019350151881655,16
R_2DZSUz54Rl39uyo,before,depression,8,87,12,-0.4993787640095052,8
R_2DZSUz54Rl39uyo,during,depression,26,87,5,-0.8508699105303904,26
R_2e2R7LJzpLYQiWW,before,depression,2,88,10,-0.5998048058726152,2
R_2e2R7LJzpLYQiWW,during,depression,12,88,20,-0.09767459655706501,12
R_2E4NIJT672CNqhY,before,depression,10,89,14.000000000000002,-0.39895272214639504,10
R_2E4NIJT672CNqhY,during,depression,10,89,6,-0.8006568895988354,10
R_2e9aZobX5Mrf2mF,before,depression,38,90,60,1.910846240705136,38
R_2e9aZobX5Mrf2mF,during,depression,42,90,89,3.367023847720232,42
R_2f82SUumXJ91Tm8,before,depression,10,91,60,1.910846240705136,10
R_2f82SUumXJ91Tm8,during,depression,18,91,90,3.417236868651787,18
R_2fIesR987yHKjDw,before,depression,16,92,8,-0.7002308477357253,16
R_2fIesR987yHKjDw,during,depression,36,92,12,-0.4993787640095052,36
R_2fvruv9ZivyF7o5,before,depression,8,93,30,0.40445561275848524,8
R_2fvruv9ZivyF7o5,during,depression,16,93,40,0.9065858220740355,16
R_2fvUAwVkhV1ypOM,before,depression,28,94,0,-1.1019350151881655,28
R_2fvUAwVkhV1ypOM,during,depression,42,94,0,-1.1019350151881655,42
R_2OPDHtEfJyTCxsv,before,depression,6,95,35,0.6555207174162604,6
R_2OPDHtEfJyTCxsv,during,depression,16,95,45,1.1576509267318107,16
R_2OYGHuXGBqkz2JB,before,depression,8,96,35,0.6555207174162604,8
R_2OYGHuXGBqkz2JB,during,depression,6,96,77,2.7644675965415715,6
R_2QJLcvGH3VwNmlZ,before,depression,22,97,0,-1.1019350151881655,22
R_2QJLcvGH3VwNmlZ,during,depression,40,97,20,-0.09767459655706501,40
R_2QlDr5bgON19Dbf,before,depression,14,98,0,-1.1019350151881655,14
R_2QlDr5bgON19Dbf,during,depression,24,98,0,-1.1019350151881655,24
R_2qrC4O6fVkjwiry,before,depression,18,99,20,-0.09767459655706501,18
R_2qrC4O6fVkjwiry,during,depression,22,99,5,-0.8508699105303904,22
R_2QzW5HTDKSQoIdW,before,depression,2,100,10,-0.5998048058726152,2
R_2QzW5HTDKSQoIdW,during,depression,2,100,10,-0.5998048058726152,2
R_2R97eLv3ogd7F2s,before,depression,14,101,40,0.9065858220740355,14
R_2R97eLv3ogd7F2s,during,depression,4,101,40,0.9065858220740355,4
R_2rhWa2106Du6K5T,before,depression,30,102,43.199999999999996,1.0672674890550113,30
R_2rhWa2106Du6K5T,during,depression,28,102,0,-1.1019350151881655,28
R_2rPjSQLcIC8CDty,before,depression,8,103,15,-0.3487397012148401,8
R_2rPjSQLcIC8CDty,during,depression,16,103,30,0.40445561275848524,16
R_2rZRXqFfn0ikBOS,before,depression,0,104,15,-0.3487397012148401,0
R_2rZRXqFfn0ikBOS,during,depression,0,104,0,-1.1019350151881655,0
R_2SeikFcu2AS9w7X,before,depression,8,105,20,-0.09767459655706501,8
R_2SeikFcu2AS9w7X,during,depression,10,105,22,0.0027514453060450473,10
R_2SH3IlYMix1JYmN,before,depression,8,106,2,-1.0015089733250555,8
R_2SH3IlYMix1JYmN,during,depression,10,106,10,-0.5998048058726152,10
R_2Sq2mphrvRDkWOh,before,depression,10,107,4,-0.9010829314619454,10
R_2Sq2mphrvRDkWOh,during,depression,2,107,16,-0.2985266802832851,2
R_2SvQK62v9Z0NpaC,before,depression,0,108,0,-1.1019350151881655,0
R_2SvQK62v9Z0NpaC,during,depression,20,108,30,0.40445561275848524,20
R_2SwMBZLcD2f52ij,before,depression,0,109,0,-1.1019350151881655,0
R_2SwMBZLcD2f52ij,during,depression,0,109,0,-1.1019350151881655,0
R_2TBpq77Wwtwqrfh,before,depression,8,110,0,-1.1019350151881655,8
R_2TBpq77Wwtwqrfh,during,depression,20,110,10,-0.5998048058726152,20
R_2TG0VS1cyTZTOII,before,depression,0,111,10,-0.5998048058726152,0
R_2TG0VS1cyTZTOII,during,depression,0,111,15,-0.3487397012148401,0
R_2tJtUaHMu03QTQ1,before,depression,10,112,10,-0.5998048058726152,10
R_2tJtUaHMu03QTQ1,during,depression,40,112,20,-0.09767459655706501,40
R_2tqUYhzsg6ITwD1,before,depression,26,113,35,0.6555207174162604,26
R_2tqUYhzsg6ITwD1,during,depression,30,113,50,1.4087160313895857,30
R_2trlnajiLWtBHVS,before,depression,8,114,5,-0.8508699105303904,8
R_2trlnajiLWtBHVS,during,depression,2,114,16,-0.2985266802832851,2
R_2TSJxMqN9gOlUOV,before,depression,0,115,36,0.7057337383478154,0
R_2TSJxMqN9gOlUOV,during,depression,0,115,50,1.4087160313895857,0
R_2UVJlgmzYG5Xn9P,before,depression,14,116,0,-1.1019350151881655,14
R_2UVJlgmzYG5Xn9P,during,depression,12,116,0,-1.1019350151881655,12
R_2VkJBjNuuyAttyZ,before,depression,12,117,22,0.0027514453060450473,12
R_2VkJBjNuuyAttyZ,during,depression,24,117,25,0.15339050810071012,24
R_2vZKXOkrXwQOPM0,before,depression,26,118,35,0.6555207174162604,26
R_2vZKXOkrXwQOPM0,during,depression,42,118,40,0.9065858220740355,42
R_2wmnaQBPNB7V2gM,before,depression,0,119,15,-0.3487397012148401,0
R_2wmnaQBPNB7V2gM,during,depression,0,119,15,-0.3487397012148401,0
R_2XcEmd1YzcIXw1Y,before,depression,16,120,0,-1.1019350151881655,16
R_2XcEmd1YzcIXw1Y,during,depression,14,120,30,0.40445561275848524,14
R_2xY2K6LH7A68nB1,before,depression,6,121,0,-1.1019350151881655,6
R_2xY2K6LH7A68nB1,during,depression,30,121,7.000000000000001,-0.7504438686672803,30
R_2YJKbEV4DDO8Lc0,before,depression,34,122,20,-0.09767459655706501,34
R_2YJKbEV4DDO8Lc0,during,depression,22,122,15,-0.3487397012148401,22
R_2yk1CSC8mwjjLGP,before,depression,8,123,0,-1.1019350151881655,8
R_2yk1CSC8mwjjLGP,during,depression,4,123,0,-1.1019350151881655,4
R_2yrXHzzzgNeI0Ry,before,depression,6,124,60,1.910846240705136,6
R_2yrXHzzzgNeI0Ry,during,depression,4,124,70,2.412976450020686,4
R_2YyK6503UwmpO2W,before,depression,12,125,8,-0.7002308477357253,12
R_2YyK6503UwmpO2W,during,depression,8,125,10,-0.5998048058726152,8
R_2YyT0OjStuntyXf,before,depression,38,126,40,0.9065858220740355,38
R_2YyT0OjStuntyXf,during,depression,40,126,20,-0.09767459655706501,40
R_2zBXAI5qUYmV4DB,before,depression,30,127,25,0.15339050810071012,30
R_2zBXAI5qUYmV4DB,during,depression,28,127,45,1.1576509267318107,28
R_2zUqq1urUzBGq6C,before,depression,30,128,24,0.10317748716915509,30
R_2zUqq1urUzBGq6C,during,depression,16,128,24,0.10317748716915509,16
R_30uRCB7vSqjK8Tf,before,depression,10,129,15,-0.3487397012148401,10
R_30uRCB7vSqjK8Tf,during,depression,14,129,21,-0.047461575625509976,14
R_31LSyq6W3sTmpY5,before,depression,20,130,40,0.9065858220740355,20
R_31LSyq6W3sTmpY5,during,depression,24,130,50,1.4087160313895857,24
R_31uPOPILKqOF5Z3,before,depression,20,131,0,-1.1019350151881655,20
R_31uPOPILKqOF5Z3,during,depression,24,131,10,-0.5998048058726152,24
R_3259jqnrUhcJUgT,before,depression,4,132,0,-1.1019350151881655,4
R_3259jqnrUhcJUgT,during,depression,14,132,25,0.15339050810071012,14
R_333VdNEK4f8Xyui,before,depression,2,133,0,-1.1019350151881655,2
R_333VdNEK4f8Xyui,during,depression,12,133,30,0.40445561275848524,12
R_33ElcIgec3OQYlt,before,depression,10,134,30,0.40445561275848524,10
R_33ElcIgec3OQYlt,during,depression,28,134,0,-1.1019350151881655,28
R_33m18XGfnq4Vj9o,before,depression,4,135,60,1.910846240705136,4
R_33m18XGfnq4Vj9o,during,depression,4,135,60,1.910846240705136,4
R_3asqcGii6ulHk9X,before,depression,22,136,13,-0.44916574307795015,22
R_3asqcGii6ulHk9X,during,depression,14,136,30,0.40445561275848524,14
R_3CJmLr5kxXIjcgY,before,depression,0,137,0,-1.1019350151881655,0
R_3CJmLr5kxXIjcgY,during,depression,0,137,0,-1.1019350151881655,0
R_3D7xVjOEj7lRX1u,before,depression,0,138,0,-1.1019350151881655,0
R_3D7xVjOEj7lRX1u,during,depression,12,138,8,-0.7002308477357253,12
R_3DcJPhdo2DHBes3,before,depression,8,139,10,-0.5998048058726152,8
R_3DcJPhdo2DHBes3,during,depression,10,139,15,-0.3487397012148401,10
R_3dEN30zDtOpYP25,before,depression,2,140,0,-1.1019350151881655,2
R_3dEN30zDtOpYP25,during,depression,10,140,0,-1.1019350151881655,10
R_3e1VGffpt89tw8h,before,depression,18,141,25,0.15339050810071012,18
R_3e1VGffpt89tw8h,during,depression,36,141,45,1.1576509267318107,36
R_3efCQahFkiEWLUo,before,depression,2,142,10,-0.5998048058726152,2
R_3efCQahFkiEWLUo,during,depression,4,142,22,0.0027514453060450473,4
R_3EjaJDRhLy9xsUT,before,depression,0,143,70,2.412976450020686,0
R_3EjaJDRhLy9xsUT,during,depression,10,143,90,3.417236868651787,10
R_3EtZJ865VyxA1dS,before,depression,4,144,0,-1.1019350151881655,4
R_3EtZJ865VyxA1dS,during,depression,20,144,0,-1.1019350151881655,20
R_3fTa3QYnPZpSeen,before,depression,30,145,0,-1.1019350151881655,30
R_3fTa3QYnPZpSeen,during,depression,14,145,0,-1.1019350151881655,14
R_3G0VtsBQfB5T8jI,before,depression,0,146,13,-0.44916574307795015,0
R_3G0VtsBQfB5T8jI,during,depression,0,146,14.000000000000002,-0.39895272214639504,0
R_3Gg2Ve4XnzJBPL1,before,depression,36,147,60,1.910846240705136,36
R_3Gg2Ve4XnzJBPL1,during,depression,28,147,90,3.417236868651787,28
R_3gLfJnM7hmP4b0g,before,depression,12,148,45,1.1576509267318107,12
R_3gLfJnM7hmP4b0g,during,depression,8,148,0,-1.1019350151881655,8
R_3gYE1Oyb2ecCXAO,before,depression,0,149,20,-0.09767459655706501,0
R_3gYE1Oyb2ecCXAO,during,depression,4,149,40,0.9065858220740355,4
R_3h0zYlV2nMlsjkp,before,depression,8,150,11.999999999999998,-0.4993787640095053,8
R_3h0zYlV2nMlsjkp,during,depression,10,150,0,-1.1019350151881655,10
R_3hEAA1sGTLuhlZP,before,depression,38,151,21,-0.047461575625509976,38
R_3hEAA1sGTLuhlZP,during,depression,38,151,40,0.9065858220740355,38
R_3HpP9AcM8KfmlN5,before,depression,32,152,12,-0.4993787640095052,32
R_3HpP9AcM8KfmlN5,during,depression,40,152,28.000000000000004,0.30402957089537536,40
R_3HS9n2GsIIHkDkT,before,depression,0,153,15,-0.3487397012148401,0
R_3HS9n2GsIIHkDkT,during,depression,2,153,15,-0.3487397012148401,2
R_3hywX9R1oSIynmb,before,depression,42,154,15,-0.3487397012148401,42
R_3hywX9R1oSIynmb,during,depression,10,154,40,0.9065858220740355,10
R_3iWtUWUbIxPab5K,before,depression,8,155,0,-1.1019350151881655,8
R_3iWtUWUbIxPab5K,during,depression,4,155,0,-1.1019350151881655,4
R_3JecnAA27cFGR9J,before,depression,2,156,16,-0.2985266802832851,2
R_3JecnAA27cFGR9J,during,depression,12,156,30,0.40445561275848524,12
R_3jV6I52yPFAZ8oy,before,depression,2,157,27,0.2538165499638202,2
R_3jV6I52yPFAZ8oy,during,depression,12,157,31,0.4546686336900403,12
R_3KCvZebmGxmSVat,before,depression,32,158,42,1.0070118639371455,32
R_3KCvZebmGxmSVat,during,depression,8,158,28,0.3040295708953752,8
R_3koLHqG1bLK3yy5,before,depression,14,159,8,-0.7002308477357253,14
R_3koLHqG1bLK3yy5,during,depression,22,159,30,0.40445561275848524,22
R_3lxovCWhEaeqaCs,before,depression,34,160,30,0.40445561275848524,34
R_3lxovCWhEaeqaCs,during,depression,30,160,16,-0.2985266802832851,30
R_3LXrDOSOEDocie5,before,depression,8,161,0,-1.1019350151881655,8
R_3LXrDOSOEDocie5,during,depression,18,161,35,0.6555207174162604,18
R_3m4gEtF4OFDZWgM,before,depression,4,162,8,-0.7002308477357253,4
R_3m4gEtF4OFDZWgM,during,depression,6,162,10,-0.5998048058726152,6
R_3M4IeaDW99mC9dK,before,depression,6,163,30,0.40445561275848524,6
R_3M4IeaDW99mC9dK,during,depression,0,163,43,1.0572248848687005,0
R_3MRUJRa1S8L3skj,before,depression,40,164,15,-0.3487397012148401,40
R_3MRUJRa1S8L3skj,during,depression,42,164,0,-1.1019350151881655,42
R_3n2iadGDdM5zQ7k,before,depression,6,165,30,0.40445561275848524,6
R_3n2iadGDdM5zQ7k,during,depression,6,165,38,0.8061597802109255,6
R_3ne0xvsnUk3Dg2b,before,depression,12,166,49,1.3585030104580307,12
R_3ne0xvsnUk3Dg2b,during,depression,18,166,65,2.161911345362911,18
R_3nkCL8JrVmutsy2,before,depression,34,167,0,-1.1019350151881655,34
R_3nkCL8JrVmutsy2,during,depression,18,167,0,-1.1019350151881655,18
R_3O0Oame9dqBbP5b,before,depression,0,168,2,-1.0015089733250555,0
R_3O0Oame9dqBbP5b,during,depression,0,168,10,-0.5998048058726152,0
R_3OEuDPyfhuyKTkd,before,depression,8,169,0,-1.1019350151881655,8
R_3OEuDPyfhuyKTkd,during,depression,16,169,0,-1.1019350151881655,16
R_3oQRoNnZNzfXRdA,before,depression,16,170,0,-1.1019350151881655,16
R_3oQRoNnZNzfXRdA,during,depression,20,170,50,1.4087160313895857,20
R_3PAINhZstYwZKnG,before,depression,18,171,5.999999999999999,-0.8006568895988354,18
R_3PAINhZstYwZKnG,during,depression,16,171,55,1.6597811360473609,16
R_3pajSVQnjGXyVpt,before,depression,26,172,8,-0.7002308477357253,26
R_3pajSVQnjGXyVpt,during,depression,28,172,45,1.1576509267318107,28
R_3PjYxPdMelfAuAx,before,depression,22,173,25,0.15339050810071012,22
R_3PjYxPdMelfAuAx,during,depression,22,173,30,0.40445561275848524,22
