response_id,time,subscale,score
R_1MXmVmetdFpHiB4,after,depression,42
R_1MXmVmetdFpHiB4,after,stress,8
R_1MXmVmetdFpHiB4,before,anxiety,8
R_1MXmVmetdFpHiB4,before,depression,30
R_1MXmVmetdFpHiB4,before,stress,12
R_1N9O72YdQ4GZFDi,after,anxiety,2
R_1N9O72YdQ4GZFDi,after,depression,22
R_1N9O72YdQ4GZFDi,after,stress,18
R_1N9O72YdQ4GZFDi,before,anxiety,4
R_1N9O72YdQ4GZFDi,before,depression,16
R_1N9O72YdQ4GZFDi,before,stress,14
R_1Nady9hvbIvDcLg,after,anxiety,24
R_1Nady9hvbIvDcLg,after,depression,28
R_1Nady9hvbIvDcLg,after,stress,18
R_1Nady9hvbIvDcLg,before,anxiety,16
R_1Nady9hvbIvDcLg,before,depression,18
R_1Nady9hvbIvDcLg,before,stress,14
R_1NfE7qpbaFYk306,after,anxiety,4
R_1NfE7qpbaFYk306,after,depression,8
R_1NfE7qpbaFYk306,after,stress,10
R_1NfE7qpbaFYk306,before,anxiety,14
R_1NfE7qpbaFYk306,before,depression,10
R_1NfE7qpbaFYk306,before,stress,12
R_1NmQkOcQT42agWF,after,anxiety,20
R_1NmQkOcQT42agWF,after,depression,36
R_1NmQkOcQT42agWF,after,stress,36
R_1NmQkOcQT42agWF,before,anxiety,12
R_1NmQkOcQT42agWF,before,depression,28
R_1NmQkOcQT42agWF,before,stress,28
R_1nSWaU6aHeoCVz1,after,anxiety,16
R_1nSWaU6aHeoCVz1,after,depression,32
R_1nSWaU6aHeoCVz1,after,stress,28
R_1nSWaU6aHeoCVz1,before,anxiety,8
R_1nSWaU6aHeoCVz1,before,depression,22
R_1nSWaU6aHeoCVz1,before,stress,18
R_1OIk0siawnKDTiy,after,anxiety,2
R_1OIk0siawnKDTiy,after,depression,8
R_1OIk0siawnKDTiy,after,stress,8
R_1OIk0siawnKDTiy,before,anxiety,6
R_1OIk0siawnKDTiy,before,depression,8
R_1OIk0siawnKDTiy,before,stress,12
R_1OVLo23ZSViJv0e,after,anxiety,0
R_1OVLo23ZSViJv0e,after,depression,4
R_1OVLo23ZSViJv0e,after,stress,12
R_1OVLo23ZSViJv0e,before,anxiety,6
R_1OVLo23ZSViJv0e,before,depression,2
R_1OVLo23ZSViJv0e,before,stress,10
R_1PYHLXLRtVtLKCC,after,anxiety,0
R_1PYHLXLRtVtLKCC,after,depression,2
R_1PYHLXLRtVtLKCC,after,stress,0
R_1PYHLXLRtVtLKCC,before,anxiety,2
R_1PYHLXLRtVtLKCC,before,depression,0
R_1PYHLXLRtVtLKCC,before,stress,8
R_1pYYllRKHfnN46F,after,anxiety,4
R_1pYYllRKHfnN46F,after,depression,20
R_1pYYllRKHfnN46F,after,stress,24
R_1pYYllRKHfnN46F,before,anxiety,8
R_1pYYllRKHfnN46F,before,depression,16
R_1pYYllRKHfnN46F,before,stress,20
R_1q9BHkV242D62cG,after,anxiety,18
R_1q9BHkV242D62cG,after,depression,24
R_1q9BHkV242D62cG,after,stress,20
R_1q9BHkV242D62cG,before,anxiety,20
R_1q9BHkV242D62cG,before,depression,16
R_1q9BHkV242D62cG,before,stress,16
R_20NVUurOXIj6JN6,after,anxiety,18
R_20NVUurOXIj6JN6,after,depression,36
R_20NVUurOXIj6JN6,after,stress,36
R_20NVUurOXIj6JN6,before,anxiety,30
R_20NVUurOXIj6JN6,before,depression,34
R_20NVUurOXIj6JN6,before,stress,34
R_21vy4qSSLUBhkI5,after,anxiety,6
R_21vy4qSSLUBhkI5,after,depression,8
R_21vy4qSSLUBhkI5,after,stress,16
R_21vy4qSSLUBhkI5,before,anxiety,10
R_21vy4qSSLUBhkI5,before,depression,10
R_21vy4qSSLUBhkI5,before,stress,8
R_23Ulx9Mu6ClxGOJ,after,anxiety,8
R_23Ulx9Mu6ClxGOJ,after,depression,4
R_23Ulx9Mu6ClxGOJ,after,stress,10
R_23Ulx9Mu6ClxGOJ,before,anxiety,8
R_23Ulx9Mu6ClxGOJ,before,depression,12
R_23Ulx9Mu6ClxGOJ,before,stress,22
R_24isskypHAzj6a4,after,anxiety,8
R_24isskypHAzj6a4,after,depression,24
R_24isskypHAzj6a4,after,stress,32
R_24isskypHAzj6a4,before,anxiety,6
R_24isskypHAzj6a4,before,depression,20
R_24isskypHAzj6a4,before,stress,22
R_25z3VIIwpNMoGjS,after,anxiety,4
R_25z3VIIwpNMoGjS,after,depression,6
R_25z3VIIwpNMoGjS,after,stress,14
R_25z3VIIwpNMoGjS,before,anxiety,4
R_25z3VIIwpNMoGjS,before,depression,8
R_25z3VIIwpNMoGjS,before,stress,12
R_27D28zcmps8GRka,after,anxiety,18
R_27D28zcmps8GRka,after,depression,30
R_27D28zcmps8GRka,after,stress,18
R_27D28zcmps8GRka,before,anxiety,18
R_27D28zcmps8GRka,before,depression,18
R_27D28zcmps8GRka,before,stress,24
R_27ExcEAbe7WWZAY,after,anxiety,10
R_27ExcEAbe7WWZAY,after,depression,34
R_27ExcEAbe7WWZAY,after,stress,18
R_27ExcEAbe7WWZAY,before,anxiety,6
R_27ExcEAbe7WWZAY,before,depression,26
R_27ExcEAbe7WWZAY,before,stress,18
R_28NVjdZPvV2fLBs,after,anxiety,42
R_28NVjdZPvV2fLBs,after,depression,42
R_28NVjdZPvV2fLBs,after,stress,42
R_28NVjdZPvV2fLBs,before,anxiety,30
R_28NVjdZPvV2fLBs,before,depression,42
R_28NVjdZPvV2fLBs,before,stress,34
R_2947NV0sa0o6uqa,after,anxiety,28
R_2947NV0sa0o6uqa,after,depression,42
R_2947NV0sa0o6uqa,after,stress,24
R_2947NV0sa0o6uqa,before,anxiety,28
R_2947NV0sa0o6uqa,before,depression,40
R_2947NV0sa0o6uqa,before,stress,24
R_29gj9i4nykxouwi,after,anxiety,6
R_29gj9i4nykxouwi,after,depression,18
R_29gj9i4nykxouwi,after,stress,10
R_29gj9i4nykxouwi,before,anxiety,6
R_29gj9i4nykxouwi,before,depression,16
R_29gj9i4nykxouwi,before,stress,10
R_29sTVuZYJRxiKzv,after,anxiety,4
R_29sTVuZYJRxiKzv,after,depression,2
R_29sTVuZYJRxiKzv,after,stress,10
R_29sTVuZYJRxiKzv,before,anxiety,0
R_29sTVuZYJRxiKzv,before,depression,0
R_29sTVuZYJRxiKzv,before,stress,10
R_2aM58IL6PRjl31M,after,anxiety,14
R_2aM58IL6PRjl31M,after,depression,24
R_2aM58IL6PRjl31M,after,stress,20
R_2aM58IL6PRjl31M,before,anxiety,12
R_2aM58IL6PRjl31M,before,depression,12
R_2aM58IL6PRjl31M,before,stress,6
R_2ARphcLKbG8pCbs,after,anxiety,2
R_2ARphcLKbG8pCbs,after,depression,0
R_2ARphcLKbG8pCbs,after,stress,2
R_2ARphcLKbG8pCbs,before,anxiety,2
R_2ARphcLKbG8pCbs,before,depression,0
R_2ARphcLKbG8pCbs,before,stress,2
R_2B4II5QqOBTuBsc,after,anxiety,8
R_2B4II5QqOBTuBsc,after,depression,14
R_2B4II5QqOBTuBsc,after,stress,32
R_2B4II5QqOBTuBsc,before,anxiety,4
R_2B4II5QqOBTuBsc,before,depression,18
R_2B4II5QqOBTuBsc,before,stress,20
R_2bVGOK2omxjKHpn,after,anxiety,0
R_2bVGOK2omxjKHpn,after,depression,0
R_2bVGOK2omxjKHpn,after,stress,2
R_2bVGOK2omxjKHpn,before,anxiety,0
R_2bVGOK2omxjKHpn,before,depression,0
R_2bVGOK2omxjKHpn,before,stress,2
R_2CB7Tu6CfOt3tUN,after,anxiety,10
R_2CB7Tu6CfOt3tUN,after,depression,22
R_2CB7Tu6CfOt3tUN,after,stress,10
R_2CB7Tu6CfOt3tUN,before,anxiety,10
R_2CB7Tu6CfOt3tUN,before,depression,16
R_2CB7Tu6CfOt3tUN,before,stress,16
R_2cd59QR5hZHKBZT,after,anxiety,14
R_2cd59QR5hZHKBZT,after,depression,30
R_2cd59QR5hZHKBZT,after,stress,36
R_2cd59QR5hZHKBZT,before,anxiety,12
R_2cd59QR5hZHKBZT,before,depression,32
R_2cd59QR5hZHKBZT,before,stress,30
R_2cdROg831T1vhEC,after,anxiety,4
R_2cdROg831T1vhEC,after,depression,4
R_2cdROg831T1vhEC,after,stress,6
R_2cdROg831T1vhEC,before,anxiety,6
R_2cdROg831T1vhEC,before,depression,10
R_2cdROg831T1vhEC,before,stress,8
R_2Clwma6pSIEIvrW,after,anxiety,14
R_2Clwma6pSIEIvrW,after,depression,10
R_2Clwma6pSIEIvrW,after,stress,18
R_2Clwma6pSIEIvrW,before,anxiety,8
R_2Clwma6pSIEIvrW,before,depression,0
R_2Clwma6pSIEIvrW,before,stress,10
R_2CTWdkSw6ViCuJq,after,anxiety,0
R_2CTWdkSw6ViCuJq,after,depression,0
R_2CTWdkSw6ViCuJq,after,stress,12
R_2CTWdkSw6ViCuJq,before,anxiety,0
R_2CTWdkSw6ViCuJq,before,depression,6
R_2CTWdkSw6ViCuJq,before,stress,14
R_2CvKeTojbEMdWFy,after,anxiety,0
R_2CvKeTojbEMdWFy,after,depression,20
R_2CvKeTojbEMdWFy,after,stress,8
R_2CvKeTojbEMdWFy,before,anxiety,0
R_2CvKeTojbEMdWFy,before,depression,20
R_2CvKeTojbEMdWFy,before,stress,16
R_2DZSUz54Rl39uyo,after,anxiety,2
R_2DZSUz54Rl39uyo,after,depression,26
R_2DZSUz54Rl39uyo,after,stress,6
R_2DZSUz54Rl39uyo,before,anxiety,0
R_2DZSUz54Rl39uyo,before,depression,8
R_2DZSUz54Rl39uyo,before,stress,0
R_2e2R7LJzpLYQiWW,after,anxiety,0
R_2e2R7LJzpLYQiWW,after,depression,12
R_2e2R7LJzpLYQiWW,after,stress,8
R_2e2R7LJzpLYQiWW,before,anxiety,2
R_2e2R7LJzpLYQiWW,before,depression,2
R_2e2R7LJzpLYQiWW,before,stress,8
R_2E4NIJT672CNqhY,after,anxiety,14
R_2E4NIJT672CNqhY,after,depression,10
R_2E4NIJT672CNqhY,after,stress,18
R_2E4NIJT672CNqhY,before,anxiety,18
R_2E4NIJT672CNqhY,before,depression,10
R_2E4NIJT672CNqhY,before,stress,20
R_2fIesR987yHKjDw,after,anxiety,32
R_2fIesR987yHKjDw,after,depression,36
R_2fIesR987yHKjDw,after,stress,36
R_2fIesR987yHKjDw,before,anxiety,18
R_2fIesR987yHKjDw,before,depression,16
R_2fIesR987yHKjDw,before,stress,28
R_2fvruv9ZivyF7o5,after,anxiety,12
R_2fvruv9ZivyF7o5,after,depression,16
R_2fvruv9ZivyF7o5,after,stress,22
R_2fvruv9ZivyF7o5,before,anxiety,4
R_2fvruv9ZivyF7o5,before,depression,8
R_2fvruv9ZivyF7o5,before,stress,14
R_2OPDHtEfJyTCxsv,after,anxiety,8
R_2OPDHtEfJyTCxsv,after,depression,16
R_2OPDHtEfJyTCxsv,after,stress,18
R_2OPDHtEfJyTCxsv,before,anxiety,12
R_2OPDHtEfJyTCxsv,before,depression,6
R_2OPDHtEfJyTCxsv,before,stress,16
R_2OYGHuXGBqkz2JB,after,anxiety,10
R_2OYGHuXGBqkz2JB,after,depression,6
R_2OYGHuXGBqkz2JB,after,stress,18
R_2OYGHuXGBqkz2JB,before,anxiety,4
R_2OYGHuXGBqkz2JB,before,depression,8
R_2OYGHuXGBqkz2JB,before,stress,18
R_2qrC4O6fVkjwiry,after,anxiety,4
R_2qrC4O6fVkjwiry,after,depression,22
R_2qrC4O6fVkjwiry,after,stress,20
R_2qrC4O6fVkjwiry,before,anxiety,4
R_2qrC4O6fVkjwiry,before,depression,18
R_2qrC4O6fVkjwiry,before,stress,14
R_2QzW5HTDKSQoIdW,after,anxiety,2
R_2QzW5HTDKSQoIdW,after,depression,4
R_2QzW5HTDKSQoIdW,after,stress,4
R_2QzW5HTDKSQoIdW,before,anxiety,0
R_2QzW5HTDKSQoIdW,before,depression,2
R_2QzW5HTDKSQoIdW,before,stress,4
R_2R97eLv3ogd7F2s,after,anxiety,12
R_2R97eLv3ogd7F2s,after,depression,4
R_2R97eLv3ogd7F2s,after,stress,20
R_2R97eLv3ogd7F2s,before,anxiety,14
R_2R97eLv3ogd7F2s,before,depression,14
R_2R97eLv3ogd7F2s,before,stress,18
R_2rPjSQLcIC8CDty,after,anxiety,16
R_2rPjSQLcIC8CDty,after,depression,16
R_2rPjSQLcIC8CDty,after,stress,20
R_2rPjSQLcIC8CDty,before,anxiety,10
R_2rPjSQLcIC8CDty,before,depression,8
R_2rPjSQLcIC8CDty,before,stress,16
R_2SeikFcu2AS9w7X,after,anxiety,4
R_2SeikFcu2AS9w7X,after,depression,10
R_2SeikFcu2AS9w7X,after,stress,6
R_2SeikFcu2AS9w7X,before,anxiety,8
R_2SeikFcu2AS9w7X,before,depression,8
R_2SeikFcu2AS9w7X,before,stress,4
R_2SH3IlYMix1JYmN,after,anxiety,2
R_2SH3IlYMix1JYmN,after,depression,10
R_2SH3IlYMix1JYmN,after,stress,8
R_2SH3IlYMix1JYmN,before,anxiety,6
R_2SH3IlYMix1JYmN,before,depression,8
R_2SH3IlYMix1JYmN,before,stress,10
R_2Sq2mphrvRDkWOh,after,anxiety,2
R_2Sq2mphrvRDkWOh,after,depression,2
R_2Sq2mphrvRDkWOh,after,stress,4
R_2Sq2mphrvRDkWOh,before,anxiety,2
R_2Sq2mphrvRDkWOh,before,depression,10
R_2Sq2mphrvRDkWOh,before,stress,12
R_2TG0VS1cyTZTOII,after,anxiety,2
R_2TG0VS1cyTZTOII,after,depression,0
R_2TG0VS1cyTZTOII,after,stress,10
R_2TG0VS1cyTZTOII,before,anxiety,0
R_2TG0VS1cyTZTOII,before,depression,0
R_2TG0VS1cyTZTOII,before,stress,6
R_2tJtUaHMu03QTQ1,after,anxiety,30
R_2tJtUaHMu03QTQ1,after,depression,40
R_2tJtUaHMu03QTQ1,after,stress,30
R_2tJtUaHMu03QTQ1,before,anxiety,14
R_2tJtUaHMu03QTQ1,before,depression,10
R_2tJtUaHMu03QTQ1,before,stress,22
R_2tqUYhzsg6ITwD1,after,anxiety,20
R_2tqUYhzsg6ITwD1,after,depression,30
R_2tqUYhzsg6ITwD1,after,stress,22
R_2tqUYhzsg6ITwD1,before,anxiety,26
R_2tqUYhzsg6ITwD1,before,depression,26
R_2tqUYhzsg6ITwD1,before,stress,24
R_2trlnajiLWtBHVS,after,anxiety,0
R_2trlnajiLWtBHVS,after,depression,2
R_2trlnajiLWtBHVS,after,stress,0
R_2trlnajiLWtBHVS,before,anxiety,0
R_2trlnajiLWtBHVS,before,depression,8
R_2trlnajiLWtBHVS,before,stress,6
R_2TSJxMqN9gOlUOV,after,anxiety,0
R_2TSJxMqN9gOlUOV,after,depression,0
R_2TSJxMqN9gOlUOV,after,stress,0
R_2TSJxMqN9gOlUOV,before,anxiety,0
R_2TSJxMqN9gOlUOV,before,depression,0
R_2TSJxMqN9gOlUOV,before,stress,0
R_2VkJBjNuuyAttyZ,after,anxiety,4
R_2VkJBjNuuyAttyZ,after,depression,24
R_2VkJBjNuuyAttyZ,after,stress,12
R_2VkJBjNuuyAttyZ,before,anxiety,10
R_2VkJBjNuuyAttyZ,before,depression,12
R_2VkJBjNuuyAttyZ,before,stress,8
R_2vZKXOkrXwQOPM0,after,anxiety,12
R_2vZKXOkrXwQOPM0,after,depression,42
R_2vZKXOkrXwQOPM0,after,stress,34
R_2vZKXOkrXwQOPM0,before,anxiety,2
R_2vZKXOkrXwQOPM0,before,depression,26
R_2vZKXOkrXwQOPM0,before,stress,22
R_2wmnaQBPNB7V2gM,after,anxiety,0
R_2wmnaQBPNB7V2gM,after,depression,0
R_2wmnaQBPNB7V2gM,after,stress,2
R_2wmnaQBPNB7V2gM,before,anxiety,0
R_2wmnaQBPNB7V2gM,before,depression,0
R_2wmnaQBPNB7V2gM,before,stress,2
R_2XcEmd1YzcIXw1Y,after,anxiety,0
R_2XcEmd1YzcIXw1Y,after,depression,14
R_2XcEmd1YzcIXw1Y,after,stress,4
R_2XcEmd1YzcIXw1Y,before,anxiety,6
R_2XcEmd1YzcIXw1Y,before,depression,16
R_2XcEmd1YzcIXw1Y,before,stress,12
R_2YJKbEV4DDO8Lc0,after,anxiety,20
R_2YJKbEV4DDO8Lc0,after,depression,22
R_2YJKbEV4DDO8Lc0,after,stress,16
R_2YJKbEV4DDO8Lc0,before,anxiety,18
R_2YJKbEV4DDO8Lc0,before,depression,34
R_2YJKbEV4DDO8Lc0,before,stress,16
R_2yrXHzzzgNeI0Ry,after,anxiety,2
R_2yrXHzzzgNeI0Ry,after,depression,4
R_2yrXHzzzgNeI0Ry,after,stress,2
R_2yrXHzzzgNeI0Ry,before,anxiety,2
R_2yrXHzzzgNeI0Ry,before,depression,6
R_2yrXHzzzgNeI0Ry,before,stress,4
R_2YyK6503UwmpO2W,after,anxiety,16
R_2YyK6503UwmpO2W,after,depression,8
R_2YyK6503UwmpO2W,after,stress,16
R_2YyK6503UwmpO2W,before,anxiety,10
R_2YyK6503UwmpO2W,before,depression,12
R_2YyK6503UwmpO2W,before,stress,12
R_2YyT0OjStuntyXf,after,anxiety,26
R_2YyT0OjStuntyXf,after,depression,40
R_2YyT0OjStuntyXf,after,stress,34
R_2YyT0OjStuntyXf,before,anxiety,20
R_2YyT0OjStuntyXf,before,depression,38
R_2YyT0OjStuntyXf,before,stress,30
R_2zBXAI5qUYmV4DB,after,anxiety,8
R_2zBXAI5qUYmV4DB,after,depression,28
R_2zBXAI5qUYmV4DB,after,stress,8
R_2zBXAI5qUYmV4DB,before,anxiety,12
R_2zBXAI5qUYmV4DB,before,depression,30
R_2zBXAI5qUYmV4DB,before,stress,20
R_2zUqq1urUzBGq6C,after,anxiety,12
R_2zUqq1urUzBGq6C,after,depression,16
R_2zUqq1urUzBGq6C,after,stress,14
R_2zUqq1urUzBGq6C,before,anxiety,2
R_2zUqq1urUzBGq6C,before,depression,30
R_2zUqq1urUzBGq6C,before,stress,26
R_30uRCB7vSqjK8Tf,after,anxiety,14
R_30uRCB7vSqjK8Tf,after,depression,14
R_30uRCB7vSqjK8Tf,after,stress,16
R_30uRCB7vSqjK8Tf,before,anxiety,10
R_30uRCB7vSqjK8Tf,before,depression,10
R_30uRCB7vSqjK8Tf,before,stress,8
R_31LSyq6W3sTmpY5,after,anxiety,22
R_31LSyq6W3sTmpY5,after,depression,24
R_31LSyq6W3sTmpY5,after,stress,22
R_31LSyq6W3sTmpY5,before,anxiety,10
R_31LSyq6W3sTmpY5,before,depression,20
R_31LSyq6W3sTmpY5,before,stress,0
R_33m18XGfnq4Vj9o,after,anxiety,8
R_33m18XGfnq4Vj9o,after,depression,4
R_33m18XGfnq4Vj9o,after,stress,12
R_33m18XGfnq4Vj9o,before,anxiety,8
R_33m18XGfnq4Vj9o,before,depression,4
R_33m18XGfnq4Vj9o,before,stress,12
R_3asqcGii6ulHk9X,after,anxiety,6
R_3asqcGii6ulHk9X,after,depression,14
R_3asqcGii6ulHk9X,after,stress,14
R_3asqcGii6ulHk9X,before,anxiety,8
