response_id,lockdown_period,subscale,item,score
R_55QtESMR1CmR1bb,during,depression,16,2
R_55QtESMR1CmR1bb,during,depression,17,0
R_55QtESMR1CmR1bb,during,stress,18,1
R_55QtESMR1CmR1bb,during,anxiety,19,1
R_55QtESMR1CmR1bb,during,anxiety,20,0
R_55QtESMR1CmR1bb,during,depression,21,0
R_egrPbOmESOQ7LH3,before,stress,1,1
R_egrPbOmESOQ7LH3,before,anxiety,2,0
R_egrPbOmESOQ7LH3,before,depression,3,1
R_egrPbOmESOQ7LH3,before,anxiety,4,0
R_egrPbOmESOQ7LH3,before,depression,5,1
R_egrPbOmESOQ7LH3,before,stress,6,0
R_egrPbOmESOQ7LH3,before,anxiety,7,0
R_egrPbOmESOQ7LH3,before,stress,8,1
R_egrPbOmESOQ7LH3,before,anxiety,9,0
R_egrPbOmESOQ7LH3,before,depression,10,1
R_egrPbOmESOQ7LH3,before,stress,11,1
R_egrPbOmESOQ7LH3,before,stress,12,1
R_egrPbOmESOQ7LH3,before,depression,13,1
R_egrPbOmESOQ7LH3,before,stress,14,0
R_egrPbOmESOQ7LH3,before,anxiety,15,0
R_egrPbOmESOQ7LH3,before,depression,16,1
R_egrPbOmESOQ7LH3,before,depression,17,0
R_egrPbOmESOQ7LH3,before,stress,18,0
R_egrPbOmESOQ7LH3,before,anxiety,19,0
R_egrPbOmESOQ7LH3,before,anxiety,20,0
R_egrPbOmESOQ7LH3,before,depression,21,1
R_egrPbOmESOQ7LH3,during,stress,1,1
R_egrPbOmESOQ7LH3,during,anxiety,2,0
R_egrPbOmESOQ7LH3,during,depression,3,0
R_egrPbOmESOQ7LH3,during,anxiety,4,0
R_egrPbOmESOQ7LH3,during,depression,5,2
R_egrPbOmESOQ7LH3,during,stress,6,0
R_egrPbOmESOQ7LH3,during,anxiety,7,0
R_egrPbOmESOQ7LH3,during,stress,8,1
R_egrPbOmESOQ7LH3,during,anxiety,9,1
R_egrPbOmESOQ7LH3,during,depression,10,0
R_egrPbOmESOQ7LH3,during,stress,11,1
R_egrPbOmESOQ7LH3,during,stress,12,1
R_egrPbOmESOQ7LH3,during,depression,13,1
R_egrPbOmESOQ7LH3,during,stress,14,0
R_egrPbOmESOQ7LH3,during,anxiety,15,0
R_egrPbOmESOQ7LH3,during,depression,16,0
R_egrPbOmESOQ7LH3,during,depression,17,0
R_egrPbOmESOQ7LH3,during,stress,18,0
R_egrPbOmESOQ7LH3,during,anxiety,19,0
R_egrPbOmESOQ7LH3,during,anxiety,20,0
R_egrPbOmESOQ7LH3,during,depression,21,0
R_1DM7yYCOiYR4ya2,before,stress,1,2
R_1DM7yYCOiYR4ya2,before,anxiety,2,1
R_1DM7yYCOiYR4ya2,before,depression,3,1
R_1DM7yYCOiYR4ya2,before,anxiety,4,2
R_1DM7yYCOiYR4ya2,before,depression,5,1
R_1DM7yYCOiYR4ya2,before,stress,6,2
R_1DM7yYCOiYR4ya2,before,anxiety,7,1
R_1DM7yYCOiYR4ya2,before,stress,8,2
R_1DM7yYCOiYR4ya2,before,anxiety,9,2
R_1DM7yYCOiYR4ya2,before,depression,10,2
R_1DM7yYCOiYR4ya2,before,stress,11,1
R_1DM7yYCOiYR4ya2,before,stress,12,1
R_1DM7yYCOiYR4ya2,before,depression,13,1
R_1DM7yYCOiYR4ya2,before,stress,14,1
R_1DM7yYCOiYR4ya2,before,anxiety,15,1
R_1DM7yYCOiYR4ya2,before,depression,16,1
R_1DM7yYCOiYR4ya2,before,depression,17,1
R_1DM7yYCOiYR4ya2,before,stress,18,1
R_1DM7yYCOiYR4ya2,before,anxiety,19,2
R_1DM7yYCOiYR4ya2,before,anxiety,20,2
R_1DM7yYCOiYR4ya2,before,depression,21,3
R_1DM7yYCOiYR4ya2,during,stress,1,2
R_1DM7yYCOiYR4ya2,during,anxiety,2,1
R_1DM7yYCOiYR4ya2,during,depression,3,1
R_1DM7yYCOiYR4ya2,during,anxiety,4,2
R_1DM7yYCOiYR4ya2,during,depression,5,1
R_1DM7yYCOiYR4ya2,during,stress,6,2
R_1DM7yYCOiYR4ya2,during,anxiety,7,1
R_1DM7yYCOiYR4ya2,during,stress,8,3
R_1DM7yYCOiYR4ya2,during,anxiety,9,2
R_1DM7yYCOiYR4ya2,during,depression,10,2
R_1DM7yYCOiYR4ya2,during,stress,11,2
R_1DM7yYCOiYR4ya2,during,stress,12,2
R_1DM7yYCOiYR4ya2,during,depression,13,1
R_1DM7yYCOiYR4ya2,during,stress,14,1
R_1DM7yYCOiYR4ya2,during,anxiety,15,1
R_1DM7yYCOiYR4ya2,during,depression,16,1
R_1DM7yYCOiYR4ya2,during,depression,17,1
R_1DM7yYCOiYR4ya2,during,stress,18,1
R_1DM7yYCOiYR4ya2,during,anxiety,19,2
R_1DM7yYCOiYR4ya2,during,anxiety,20,3
R_1DM7yYCOiYR4ya2,during,depression,21,3
R_A672rfL6ej9Rq8h,before,stress,1,2
R_A672rfL6ej9Rq8h,before,anxiety,2,0
R_A672rfL6ej9Rq8h,before,depression,3,3
R_A672rfL6ej9Rq8h,before,anxiety,4,1
R_A672rfL6ej9Rq8h,before,depression,5,2
R_A672rfL6ej9Rq8h,before,stress,6,2
R_A672rfL6ej9Rq8h,before,anxiety,7,1
R_A672rfL6ej9Rq8h,before,stress,8,1
R_A672rfL6ej9Rq8h,before,anxiety,9,3
R_A672rfL6ej9Rq8h,before,depression,10,2
R_A672rfL6ej9Rq8h,before,stress,11,3
R_A672rfL6ej9Rq8h,before,stress,12,2
R_A672rfL6ej9Rq8h,before,depression,13,2
R_A672rfL6ej9Rq8h,before,stress,14,2
R_A672rfL6ej9Rq8h,before,anxiety,15,2
R_A672rfL6ej9Rq8h,before,depression,16,2
R_A672rfL6ej9Rq8h,before,depression,17,2
R_A672rfL6ej9Rq8h,before,stress,18,2
R_A672rfL6ej9Rq8h,before,anxiety,19,1
R_A672rfL6ej9Rq8h,before,anxiety,20,3
R_A672rfL6ej9Rq8h,before,depression,21,1
R_A672rfL6ej9Rq8h,during,stress,1,2
R_A672rfL6ej9Rq8h,during,anxiety,2,1
R_A672rfL6ej9Rq8h,during,depression,3,2
R_A672rfL6ej9Rq8h,during,anxiety,4,1
R_A672rfL6ej9Rq8h,during,depression,5,2
R_A672rfL6ej9Rq8h,during,stress,6,2
R_A672rfL6ej9Rq8h,during,anxiety,7,1
R_A672rfL6ej9Rq8h,during,stress,8,2
R_A672rfL6ej9Rq8h,during,anxiety,9,2
R_A672rfL6ej9Rq8h,during,depression,10,2
R_A672rfL6ej9Rq8h,during,stress,11,2
R_A672rfL6ej9Rq8h,during,stress,12,2
R_A672rfL6ej9Rq8h,during,depression,13,2
R_A672rfL6ej9Rq8h,during,stress,14,2
R_A672rfL6ej9Rq8h,during,anxiety,15,2
R_A672rfL6ej9Rq8h,during,depression,16,2
R_A672rfL6ej9Rq8h,during,depression,17,2
R_A672rfL6ej9Rq8h,during,stress,18,2
R_A672rfL6ej9Rq8h,during,anxiety,19,1
R_A672rfL6ej9Rq8h,during,anxiety,20,3
R_A672rfL6ej9Rq8h,during,depression,21,2
R_3nIcJNaem29eD3m,before,stress,1,1
R_3nIcJNaem29eD3m,before,anxiety,2,2
R_3nIcJNaem29eD3m,before,depression,3,0
R_3nIcJNaem29eD3m,before,anxiety,4,0
R_3nIcJNaem29eD3m,before,depression,5,1
R_3nIcJNaem29eD3m,before,stress,6,0
R_3nIcJNaem29eD3m,before,anxiety,7,0
R_3nIcJNaem29eD3m,before,stress,8,0
R_3nIcJNaem29eD3m,before,anxiety,9,0
R_3nIcJNaem29eD3m,before,depression,10,0
R_3nIcJNaem29eD3m,before,stress,11,1
R_3nIcJNaem29eD3m,before,stress,12,1
R_3nIcJNaem29eD3m,before,depression,13,1
R_3nIcJNaem29eD3m,before,stress,14,2
R_3nIcJNaem29eD3m,before,anxiety,15,0
R_3nIcJNaem29eD3m,before,depression,16,0
R_3nIcJNaem29eD3m,before,depression,17,2
R_3nIcJNaem29eD3m,before,stress,18,1
R_3nIcJNaem29eD3m,before,anxiety,19,0
R_3nIcJNaem29eD3m,before,anxiety,20,0
R_3nIcJNaem29eD3m,before,depression,21,1
R_3nIcJNaem29eD3m,during,stress,1,1
R_3nIcJNaem29eD3m,during,anxiety,2,2
R_3nIcJNaem29eD3m,during,depression,3,1
R_3nIcJNaem29eD3m,during,anxiety,4,1
R_3nIcJNaem29eD3m,during,depression,5,1
R_3nIcJNaem29eD3m,during,stress,6,1
R_3nIcJNaem29eD3m,during,anxiety,7,0
R_3nIcJNaem29eD3m,during,stress,8,0
R_3nIcJNaem29eD3m,during,anxiety,9,0
R_3nIcJNaem29eD3m,during,depression,10,1
R_3nIcJNaem29eD3m,during,stress,11,2
R_3nIcJNaem29eD3m,during,stress,12,1
R_3nIcJNaem29eD3m,during,depression,13,2
R_3nIcJNaem29eD3m,during,stress,14,2
R_3nIcJNaem29eD3m,during,anxiety,15,0
R_3nIcJNaem29eD3m,during,depression,16,1
R_3nIcJNaem29eD3m,during,depression,17,1
R_3nIcJNaem29eD3m,during,stress,18,1
R_3nIcJNaem29eD3m,during,anxiety,19,0
R_3nIcJNaem29eD3m,during,anxiety,20,0
R_3nIcJNaem29eD3m,during,depression,21,1
R_3IXNsI0MDPSrAEU,before,stress,1,2
R_3IXNsI0MDPSrAEU,before,anxiety,2,1
R_3IXNsI0MDPSrAEU,before,depression,3,1
R_3IXNsI0MDPSrAEU,before,anxiety,4,1
R_3IXNsI0MDPSrAEU,before,depression,5,2
R_3IXNsI0MDPSrAEU,before,stress,6,1
R_3IXNsI0MDPSrAEU,before,anxiety,7,0
R_3IXNsI0MDPSrAEU,before,stress,8,1
R_3IXNsI0MDPSrAEU,before,anxiety,9,1
R_3IXNsI0MDPSrAEU,before,depression,10,1
R_3IXNsI0MDPSrAEU,before,stress,11,1
R_3IXNsI0MDPSrAEU,before,stress,12,1
R_3IXNsI0MDPSrAEU,before,depression,13,1
R_3IXNsI0MDPSrAEU,before,stress,14,1
R_3IXNsI0MDPSrAEU,before,anxiety,15,1
R_3IXNsI0MDPSrAEU,before,depression,16,1
R_3IXNsI0MDPSrAEU,before,depression,17,1
R_3IXNsI0MDPSrAEU,before,stress,18,2
R_3IXNsI0MDPSrAEU,before,anxiety,19,1
R_3IXNsI0MDPSrAEU,before,anxiety,20,0
R_3IXNsI0MDPSrAEU,before,depression,21,0
R_3IXNsI0MDPSrAEU,during,stress,1,1
R_3IXNsI0MDPSrAEU,during,anxiety,2,1
R_3IXNsI0MDPSrAEU,during,depression,3,1
R_3IXNsI0MDPSrAEU,during,anxiety,4,1
R_3IXNsI0MDPSrAEU,during,depression,5,2
R_3IXNsI0MDPSrAEU,during,stress,6,1
R_3IXNsI0MDPSrAEU,during,anxiety,7,0
R_3IXNsI0MDPSrAEU,during,stress,8,1
R_3IXNsI0MDPSrAEU,during,anxiety,9,2
R_3IXNsI0MDPSrAEU,during,depression,10,1
R_3IXNsI0MDPSrAEU,during,stress,11,1
R_3IXNsI0MDPSrAEU,during,stress,12,1
R_3IXNsI0MDPSrAEU,during,depression,13,1
R_3IXNsI0MDPSrAEU,during,stress,14,1
R_3IXNsI0MDPSrAEU,during,anxiety,15,1
R_3IXNsI0MDPSrAEU,during,depression,16,1
R_3IXNsI0MDPSrAEU,during,depression,17,1
R_3IXNsI0MDPSrAEU,during,stress,18,2
R_3IXNsI0MDPSrAEU,during,anxiety,19,1
R_3IXNsI0MDPSrAEU,during,anxiety,20,0
R_3IXNsI0MDPSrAEU,during,depression,21,0
R_3mltujcfVRDBFwo,before,stress,1,3
R_3mltujcfVRDBFwo,before,anxiety,2,0
R_3mltujcfVRDBFwo,before,depression,3,0
R_3mltujcfVRDBFwo,before,anxiety,4,1
R_3mltujcfVRDBFwo,before,depression,5,0
R_3mltujcfVRDBFwo,before,stress,6,1
R_3mltujcfVRDBFwo,before,anxiety,7,0
R_3mltujcfVRDBFwo,before,stress,8,0
R_3mltujcfVRDBFwo,before,anxiety,9,0
R_3mltujcfVRDBFwo,before,depression,10,0
R_3mltujcfVRDBFwo,before,stress,11,0
R_3mltujcfVRDBFwo,before,stress,12,3
R_3mltujcfVRDBFwo,before,depression,13,0
R_3mltujcfVRDBFwo,before,stress,14,1
R_3mltujcfVRDBFwo,before,anxiety,15,1
R_3mltujcfVRDBFwo,before,depression,16,1
R_3mltujcfVRDBFwo,before,depression,17,0
R_3mltujcfVRDBFwo,before,stress,18,0
R_3mltujcfVRDBFwo,before,anxiety,19,1
R_3mltujcfVRDBFwo,before,anxiety,20,0
R_3mltujcfVRDBFwo,before,depression,21,0
R_3mltujcfVRDBFwo,during,stress,1,3
R_3mltujcfVRDBFwo,during,anxiety,2,0
R_3mltujcfVRDBFwo,during,depression,3,1
R_3mltujcfVRDBFwo,during,anxiety,4,1
R_3mltujcfVRDBFwo,during,depression,5,0
R_3mltujcfVRDBFwo,during,stress,6,1
R_3mltujcfVRDBFwo,during,anxiety,7,0
R_3mltujcfVRDBFwo,during,stress,8,0
R_3mltujcfVRDBFwo,during,anxiety,9,0
R_3mltujcfVRDBFwo,during,depression,10,1
R_3mltujcfVRDBFwo,during,stress,11,0
R_3mltujcfVRDBFwo,during,stress,12,3
R_3mltujcfVRDBFwo,during,depression,13,0
R_3mltujcfVRDBFwo,during,stress,14,0
R_3mltujcfVRDBFwo,during,anxiety,15,0
R_3mltujcfVRDBFwo,during,depression,16,0
R_3mltujcfVRDBFwo,during,depression,17,0
R_3mltujcfVRDBFwo,during,stress,18,0
R_3mltujcfVRDBFwo,during,anxiety,19,1
R_3mltujcfVRDBFwo,during,anxiety,20,0
R_3mltujcfVRDBFwo,during,depression,21,0
R_21b9j1WapXLQCLl,before,stress,1,1
R_21b9j1WapXLQCLl,before,anxiety,2,0
R_21b9j1WapXLQCLl,before,depression,3,1
R_21b9j1WapXLQCLl,before,anxiety,4,1
R_21b9j1WapXLQCLl,before,depression,5,1
R_21b9j1WapXLQCLl,before,stress,6,2
R_21b9j1WapXLQCLl,before,anxiety,7,0
R_21b9j1WapXLQCLl,before,stress,8,2
R_21b9j1WapXLQCLl,before,anxiety,9,1
R_21b9j1WapXLQCLl,before,depression,10,3
R_21b9j1WapXLQCLl,before,stress,11,2
R_21b9j1WapXLQCLl,before,stress,12,1
R_21b9j1WapXLQCLl,before,depression,13,2
R_21b9j1WapXLQCLl,before,stress,14,1
R_21b9j1WapXLQCLl,before,anxiety,15,1
R_21b9j1WapXLQCLl,before,depression,16,2
R_21b9j1WapXLQCLl,before,depression,17,3
R_21b9j1WapXLQCLl,before,stress,18,0
R_21b9j1WapXLQCLl,before,anxiety,19,0
R_21b9j1WapXLQCLl,before,anxiety,20,1
R_21b9j1WapXLQCLl,before,depression,21,2
R_21b9j1WapXLQCLl,during,stress,1,1
R_21b9j1WapXLQCLl,during,anxiety,2,0
R_21b9j1WapXLQCLl,during,depression,3,1
R_21b9j1WapXLQCLl,during,anxiety,4,0
R_21b9j1WapXLQCLl,during,depression,5,1
R_21b9j1WapXLQCLl,during,stress,6,0
R_21b9j1WapXLQCLl,during,anxiety,7,0
R_21b9j1WapXLQCLl,during,stress,8,0
R_21b9j1WapXLQCLl,during,anxiety,9,0
R_21b9j1WapXLQCLl,during,depression,10,3
R_21b9j1WapXLQCLl,during,stress,11,1
R_21b9j1WapXLQCLl,during,stress,12,1
R_21b9j1WapXLQCLl,during,depression,13,3
R_21b9j1WapXLQCLl,during,stress,14,2
R_21b9j1WapXLQCLl,during,anxiety,15,2
R_21b9j1WapXLQCLl,during,depression,16,3
R_21b9j1WapXLQCLl,during,depression,17,3
R_21b9j1WapXLQCLl,during,stress,18,0
R_21b9j1WapXLQCLl,during,anxiety,19,1
R_21b9j1WapXLQCLl,during,anxiety,20,2
R_21b9j1WapXLQCLl,during,depression,21,2
R_CZwSxUPuv8a4BYl,before,stress,1,0
R_CZwSxUPuv8a4BYl,before,anxiety,2,1
R_CZwSxUPuv8a4BYl,before,depression,3,0
R_CZwSxUPuv8a4BYl,before,anxiety,4,1
R_CZwSxUPuv8a4BYl,before,depression,5,0
R_CZwSxUPuv8a4BYl,before,stress,6,1
R_CZwSxUPuv8a4BYl,before,anxiety,7,0
R_CZwSxUPuv8a4BYl,before,stress,8,0
R_CZwSxUPuv8a4BYl,before,anxiety,9,0
R_CZwSxUPuv8a4BYl,before,depression,10,0
R_CZwSxUPuv8a4BYl,before,stress,11,1
R_CZwSxUPuv8a4BYl,before,stress,12,0
R_CZwSxUPuv8a4BYl,before,depression,13,1
R_CZwSxUPuv8a4BYl,before,stress,14,0
R_CZwSxUPuv8a4BYl,before,anxiety,15,0
R_CZwSxUPuv8a4BYl,before,depression,16,1
R_CZwSxUPuv8a4BYl,before,depression,17,0
R_CZwSxUPuv8a4BYl,before,stress,18,0
R_CZwSxUPuv8a4BYl,before,anxiety,19,0
R_CZwSxUPuv8a4BYl,before,anxiety,20,0
R_CZwSxUPuv8a4BYl,before,depression,21,0
R_CZwSxUPuv8a4BYl,during,stress,1,0
R_CZwSxUPuv8a4BYl,during,anxiety,2,1
R_CZwSxUPuv8a4BYl,during,depression,3,0
R_CZwSxUPuv8a4BYl,during,anxiety,4,0
R_CZwSxUPuv8a4BYl,during,depression,5,0
R_CZwSxUPuv8a4BYl,during,stress,6,0
R_CZwSxUPuv8a4BYl,during,anxiety,7,0
R_CZwSxUPuv8a4BYl,during,stress,8,0
R_CZwSxUPuv8a4BYl,during,anxiety,9,0
R_CZwSxUPuv8a4BYl,during,depression,10,1
R_CZwSxUPuv8a4BYl,during,stress,11,0
R_CZwSxUPuv8a4BYl,during,stress,12,0
R_CZwSxUPuv8a4BYl,during,depression,13,0
R_CZwSxUPuv8a4BYl,during,stress,14,0
R_CZwSxUPuv8a4BYl,during,anxiety,15,0
R_CZwSxUPuv8a4BYl,during,depression,16,1
R_CZwSxUPuv8a4BYl,during,depression,17,0
R_CZwSxUPuv8a4BYl,during,stress,18,0
R_CZwSxUPuv8a4BYl,during,anxiety,19,0
R_CZwSxUPuv8a4BYl,during,anxiety,20,0
R_CZwSxUPuv8a4BYl,during,depression,21,0
R_0HrndcL3lki2lZ7,before,stress,1,2
R_0HrndcL3lki2lZ7,before,anxiety,2,0
R_0HrndcL3lki2lZ7,before,depression,3,1
R_0HrndcL3lki2lZ7,before,anxiety,4,0
R_0HrndcL3lki2lZ7,before,depression,5,1
R_0HrndcL3lki2lZ7,before,stress,6,1
R_0HrndcL3lki2lZ7,before,anxiety,7,1
R_0HrndcL3lki2lZ7,before,stress,8,1
R_0HrndcL3lki2lZ7,before,anxiety,9,2
R_0HrndcL3lki2lZ7,before,depression,10,2
R_0HrndcL3lki2lZ7,before,stress,11,1
R_0HrndcL3lki2lZ7,before,stress,12,2
R_0HrndcL3lki2lZ7,before,depression,13,1
R_0HrndcL3lki2lZ7,before,stress,14,0
R_0HrndcL3lki2lZ7,before,anxiety,15,1
R_0HrndcL3lki2lZ7,before,depression,16,1
R_0HrndcL3lki2lZ7,before,depression,17,1
R_0HrndcL3lki2lZ7,before,stress,18,1
R_0HrndcL3lki2lZ7,before,anxiety,19,0
R_0HrndcL3lki2lZ7,before,anxiety,20,1
R_0HrndcL3lki2lZ7,before,depression,21,1
R_0HrndcL3lki2lZ7,during,stress,1,3
R_0HrndcL3lki2lZ7,during,anxiety,2,0
R_0HrndcL3lki2lZ7,during,depression,3,2
R_0HrndcL3lki2lZ7,during,anxiety,4,0
R_0HrndcL3lki2lZ7,during,depression,5,3
R_0HrndcL3lki2lZ7,during,stress,6,2
R_0HrndcL3lki2lZ7,during,anxiety,7,1
R_0HrndcL3lki2lZ7,during,stress,8,2
R_0HrndcL3lki2lZ7,during,anxiety,9,2
R_0HrndcL3lki2lZ7,during,depression,10,3
R_0HrndcL3lki2lZ7,during,stress,11,3
R_0HrndcL3lki2lZ7,during,stress,12,3
R_0HrndcL3lki2lZ7,during,depression,13,2
R_0HrndcL3lki2lZ7,during,stress,14,1
R_0HrndcL3lki2lZ7,during,anxiety,15,2
R_0HrndcL3lki2lZ7,during,depression,16,3
R_0HrndcL3lki2lZ7,during,depression,17,2
R_0HrndcL3lki2lZ7,during,stress,18,2
R_0HrndcL3lki2lZ7,during,anxiety,19,1
R_0HrndcL3lki2lZ7,during,anxiety,20,3
R_0HrndcL3lki2lZ7,during,depression,21,3
R_3rYAprW0GQ77H60,before,stress,1,2
R_3rYAprW0GQ77H60,before,anxiety,2,0
R_3rYAprW0GQ77H60,before,depression,3,1
R_3rYAprW0GQ77H60,before,anxiety,4,0
R_3rYAprW0GQ77H60,before,depression,5,2
R_3rYAprW0GQ77H60,before,stress,6,2
R_3rYAprW0GQ77H60,before,anxiety,7,1
R_3rYAprW0GQ77H60,before,stress,8,2
R_3rYAprW0GQ77H60,before,anxiety,9,2
R_3rYAprW0GQ77H60,before,depression,10,1
R_3rYAprW0GQ77H60,before,stress,11,2
R_3rYAprW0GQ77H60,before,stress,12,2
R_3rYAprW0GQ77H60,before,depression,13,2
R_3rYAprW0GQ77H60,before,stress,14,2
R_3rYAprW0GQ77H60,before,anxiety,15,2
R_3rYAprW0GQ77H60,before,depression,16,1
R_3rYAprW0GQ77H60,before,depression,17,2
R_3rYAprW0GQ77H60,before,stress,18,2
R_3rYAprW0GQ77H60,before,anxiety,19,0
R_3rYAprW0GQ77H60,before,anxiety,20,2
R_3rYAprW0GQ77H60,before,depression,21,2
R_3rYAprW0GQ77H60,during,stress,1,2
R_3rYAprW0GQ77H60,during,anxiety,2,0
R_3rYAprW0GQ77H60,during,depression,3,1
R_3rYAprW0GQ77H60,during,anxiety,4,0
R_3rYAprW0GQ77H60,during,depression,5,1
R_3rYAprW0GQ77H60,during,stress,6,1
R_3rYAprW0GQ77H60,during,anxiety,7,0
R_3rYAprW0GQ77H60,during,stress,8,1
R_3rYAprW0GQ77H60,during,anxiety,9,1
R_3rYAprW0GQ77H60,during,depression,10,0
R_3rYAprW0GQ77H60,during,stress,11,1
R_3rYAprW0GQ77H60,during,stress,12,2
R_3rYAprW0GQ77H60,during,depression,13,1
R_3rYAprW0GQ77H60,during,stress,14,1
R_3rYAprW0GQ77H60,during,anxiety,15,1
R_3rYAprW0GQ77H60,during,depression,16,0
R_3rYAprW0GQ77H60,during,depression,17,0
R_3rYAprW0GQ77H60,during,stress,18,1
R_3rYAprW0GQ77H60,during,anxiety,19,0
R_3rYAprW0GQ77H60,during,anxiety,20,1
R_3rYAprW0GQ77H60,during,depression,21,0
R_2PCnueh0z8dxONX,before,stress,1,1
R_2PCnueh0z8dxONX,before,anxiety,2,0
R_2PCnueh0z8dxONX,before,depression,3,1
R_2PCnueh0z8dxONX,before,anxiety,4,0
R_2PCnueh0z8dxONX,before,depression,5,2
R_2PCnueh0z8dxONX,before,stress,6,1
R_2PCnueh0z8dxONX,before,anxiety,7,0
R_2PCnueh0z8dxONX,before,stress,8,1
R_2PCnueh0z8dxONX,before,anxiety,9,0
R_2PCnueh0z8dxONX,before,depression,10,1
R_2PCnueh0z8dxONX,before,stress,11,1
R_2PCnueh0z8dxONX,before,stress,12,1
R_2PCnueh0z8dxONX,before,depression,13,1
R_2PCnueh0z8dxONX,before,stress,14,0
R_2PCnueh0z8dxONX,before,anxiety,15,0
R_2PCnueh0z8dxONX,before,depression,16,1
R_2PCnueh0z8dxONX,before,depression,17,1
R_2PCnueh0z8dxONX,before,stress,18,1
R_2PCnueh0z8dxONX,before,anxiety,19,0
R_2PCnueh0z8dxONX,before,anxiety,20,2
R_2PCnueh0z8dxONX,before,depression,21,0
R_2PCnueh0z8dxONX,during,stress,1,2
