response_id,lockdown_period,subscale,score,id,total_hours_played,total_hours_played_s,score_ord
R_2Y3vSpPmQtCUg27,after,anxiety,0,19,34,0.17313380767480138,0
R_2Y3vSpPmQtCUg27,before,anxiety,2,19,42,0.5162818949581917,2
R_2ZNqbe16jkaSqDs,after,anxiety,0,20,52,0.9452170040624294,0
R_2ZNqbe16jkaSqDs,before,anxiety,0,20,39,0.38760136222692027,0
R_31BhgcJAtt4udIx,after,anxiety,30,21,47,0.7307494495103105,30
R_31BhgcJAtt4udIx,before,anxiety,26,21,36,0.25892082949564893,26
R_31RjR49IX1YOJ7y,after,anxiety,8,22,68,1.6315131786292096,8
R_31RjR49IX1YOJ7y,before,anxiety,4,22,0,-1.2852455632796072,4
R_3Dhl5RDE5WPkhjZ,after,anxiety,10,23,0,-1.2852455632796072,10
R_3Dhl5RDE5WPkhjZ,before,anxiety,16,23,0,-1.2852455632796072,16
R_3e2GBC1tsXm5UH9,after,anxiety,2,24,45,0.644962427689463,2
R_3e2GBC1tsXm5UH9,before,anxiety,0,24,44,0.6020689167790392,0
R_3EbuYRY1KfEPCX3,after,anxiety,26,25,4,-1.1136715196379119,26
R_3EbuYRY1KfEPCX3,before,anxiety,24,25,5,-1.0707780087274883,24
R_3fiMnltHW0VY7HP,after,anxiety,4,26,31,0.044453274943530054,4
R_3fiMnltHW0VY7HP,before,anxiety,4,26,34,0.17313380767480138,4
R_3fW7nwlGuhwYbo5,after,anxiety,4,27,31,0.044453274943530054,4
R_3fW7nwlGuhwYbo5,before,anxiety,6,27,35,0.21602731858522517,6
R_3g11OuFlZDreUWH,after,anxiety,22,28,41,0.47338838404776784,22
R_3g11OuFlZDreUWH,before,anxiety,28,28,19,-0.4702688559815553,28
R_3HIxxqBts6Z0OZO,after,anxiety,6,29,70,1.7173002004500573,6
R_3HIxxqBts6Z0OZO,before,anxiety,4,29,62,1.374152113166667,4
R_3PNeMMqpSuzFgK6,after,anxiety,0,30,7,-0.9849909869066407,0
R_3PNeMMqpSuzFgK6,before,anxiety,4,30,5,-1.0707780087274883,4
R_3QM1yoXPn1WIPIp,after,anxiety,12,31,0,-1.2852455632796072,12
R_3QM1yoXPn1WIPIp,before,anxiety,16,31,0,-1.2852455632796072,16
R_5A6WR2APgRZFueJ,after,anxiety,14,32,44,0.6020689167790392,14
R_5A6WR2APgRZFueJ,before,anxiety,18,32,40,0.4304948731373441,18
R_5AVWI45K9Om73Gh,after,anxiety,14,33,58,1.2025780695249721,14
R_5AVWI45K9Om73Gh,before,anxiety,14,33,48,0.7736429604207343,14
R_6nxz0eKfNc1cdKF,after,anxiety,30,34,19,-0.4702688559815553,30
R_6nxz0eKfNc1cdKF,before,anxiety,12,34,0,-1.2852455632796072,12
R_82Cae0gGCtZlvZD,after,anxiety,4,35,68,1.6315131786292096,4
R_82Cae0gGCtZlvZD,before,anxiety,2,35,70,1.7173002004500573,2
R_8vUJrorD6qPhNCh,after,anxiety,0,36,43,0.5591754058686154,0
R_8vUJrorD6qPhNCh,before,anxiety,0,36,41,0.47338838404776784,0
R_9Y4ZP3qLoi3t7fH,after,anxiety,16,37,18,-0.513162366891979,16
R_9Y4ZP3qLoi3t7fH,before,anxiety,22,37,29,-0.04133374687731751,22
R_AFO5tTqn4Q8XmqB,after,anxiety,30,38,15,-0.6418428996232504,30
R_AFO5tTqn4Q8XmqB,before,anxiety,26,38,20,-0.4273753450711315,26
R_bl5z1a8F19q4rol,after,anxiety,14,39,71,1.760193711360481,14
R_bl5z1a8F19q4rol,before,anxiety,14,39,71,1.760193711360481,14
R_cTMYr4InmqWqxyx,after,anxiety,2,40,0,-1.2852455632796072,2
R_cTMYr4InmqWqxyx,before,anxiety,0,40,0,-1.2852455632796072,0
R_O22BvtbesSiM9H3,after,anxiety,14,41,16,-0.5989493887128267,14
R_O22BvtbesSiM9H3,before,anxiety,8,41,22,-0.341588323250284,8
R_O9VAqYUDUshWv73,after,anxiety,4,42,0,-1.2852455632796072,4
R_O9VAqYUDUshWv73,before,anxiety,8,42,0,-1.2852455632796072,8
R_p59dkfQNljmhosh,after,anxiety,16,43,0,-1.2852455632796072,16
R_p59dkfQNljmhosh,before,anxiety,6,43,0,-1.2852455632796072,6
R_Rfb8RkRh6RRJLTr,after,anxiety,2,44,7,-0.9849909869066407,2
R_Rfb8RkRh6RRJLTr,before,anxiety,0,44,0,-1.2852455632796072,0
R_SDnvXDdPlMdrs9r,after,anxiety,6,45,28,-0.08422725778774129,6
R_SDnvXDdPlMdrs9r,before,anxiety,8,45,34,0.17313380767480138,8
R_Ub92pGLz1xv4fbr,after,anxiety,4,46,36,0.25892082949564893,4
R_Ub92pGLz1xv4fbr,before,anxiety,6,46,23,-0.29869481233986017,6
R_V213xJcCci8mpHj,after,anxiety,24,47,74,1.8888742440917523,24
R_V213xJcCci8mpHj,before,anxiety,18,47,52,0.9452170040624294,18
R_vlag3f3fIWmaxeV,after,anxiety,6,48,21,-0.38448183416070775,6
R_vlag3f3fIWmaxeV,before,anxiety,8,48,4,-1.1136715196379119,8
R_w7AV8G1eEuySSVr,after,anxiety,2,49,35,0.21602731858522517,2
R_w7AV8G1eEuySSVr,before,anxiety,2,49,35,0.21602731858522517,2
R_WkD2Xf1StVlY1k5,after,anxiety,16,50,23,-0.29869481233986017,16
R_WkD2Xf1StVlY1k5,before,anxiety,8,50,19,-0.4702688559815553,8
R_Wrr9h9YwjeBoNpf,after,anxiety,0,51,8,-0.9420974759962168,0
R_Wrr9h9YwjeBoNpf,before,anxiety,0,51,8,-0.9420974759962168,0
R_XYYWZaTga3BEXdL,after,anxiety,2,52,17,-0.5560558778024028,2
R_XYYWZaTga3BEXdL,before,anxiety,2,52,21,-0.38448183416070775,2
R_yl0OHDoTCu63b7b,after,anxiety,24,53,30,0.0015597640331062722,24
R_yl0OHDoTCu63b7b,before,anxiety,22,53,30,0.0015597640331062722,22
R_ZIyPy9Dq6G7mGIx,after,anxiety,0,54,35,0.21602731858522517,0
R_ZIyPy9Dq6G7mGIx,before,anxiety,2,54,22,-0.341588323250284,2
R_zSuKsNMuq2O2oA9,after,anxiety,0,55,64,1.4599391349875146,0
R_zSuKsNMuq2O2oA9,before,anxiety,0,55,64,1.4599391349875146,0
