response_id,lockdown_period,subscale,score,id,total_hours_played,total_hours_played_s,score_ord
R_6nxz0eKfNc1cdKF,after,stress,22,34,19,-0.4702688559815553,22
R_6nxz0eKfNc1cdKF,before,stress,14,34,0,-1.2852455632796072,14
R_82Cae0gGCtZlvZD,after,stress,30,35,68,1.6315131786292096,30
R_82Cae0gGCtZlvZD,before,stress,12,35,70,1.7173002004500573,12
R_8vUJrorD6qPhNCh,after,stress,2,36,43,0.5591754058686154,2
R_8vUJrorD6qPhNCh,before,stress,8,36,41,0.47338838404776784,8
R_9Y4ZP3qLoi3t7fH,after,stress,30,37,18,-0.513162366891979,30
R_9Y4ZP3qLoi3t7fH,before,stress,32,37,29,-0.04133374687731751,32
R_AFO5tTqn4Q8XmqB,after,stress,42,38,15,-0.6418428996232504,42
R_AFO5tTqn4Q8XmqB,before,stress,40,38,20,-0.4273753450711315,40
R_bl5z1a8F19q4rol,after,stress,14,39,71,1.760193711360481,14
R_bl5z1a8F19q4rol,before,stress,14,39,71,1.760193711360481,14
R_cTMYr4InmqWqxyx,after,stress,26,40,0,-1.2852455632796072,26
R_cTMYr4InmqWqxyx,before,stress,22,40,0,-1.2852455632796072,22
R_O22BvtbesSiM9H3,after,stress,20,41,16,-0.5989493887128267,20
R_O22BvtbesSiM9H3,before,stress,16,41,22,-0.341588323250284,16
R_O9VAqYUDUshWv73,after,stress,12,42,0,-1.2852455632796072,12
R_O9VAqYUDUshWv73,before,stress,16,42,0,-1.2852455632796072,16
R_p59dkfQNljmhosh,after,stress,26,43,0,-1.2852455632796072,26
R_p59dkfQNljmhosh,before,stress,20,43,0,-1.2852455632796072,20
R_Rfb8RkRh6RRJLTr,after,stress,10,44,7,-0.9849909869066407,10
R_Rfb8RkRh6RRJLTr,before,stress,12,44,0,-1.2852455632796072,12
R_SDnvXDdPlMdrs9r,after,stress,22,45,28,-0.08422725778774129,22
R_SDnvXDdPlMdrs9r,before,stress,30,45,34,0.17313380767480138,30
R_Ub92pGLz1xv4fbr,after,stress,18,46,36,0.25892082949564893,18
R_Ub92pGLz1xv4fbr,before,stress,12,46,23,-0.29869481233986017,12
R_V213xJcCci8mpHj,after,stress,34,47,74,1.8888742440917523,34
R_V213xJcCci8mpHj,before,stress,30,47,52,0.9452170040624294,30
R_vlag3f3fIWmaxeV,after,stress,4,48,21,-0.38448183416070775,4
R_vlag3f3fIWmaxeV,before,stress,12,48,4,-1.1136715196379119,12
R_w7AV8G1eEuySSVr,after,stress,20,49,35,0.21602731858522517,20
R_w7AV8G1eEuySSVr,before,stress,12,49,35,0.21602731858522517,12
R_WkD2Xf1StVlY1k5,after,stress,28,50,23,-0.29869481233986017,28
R_WkD2Xf1StVlY1k5,before,stress,22,50,19,-0.4702688559815553,22
R_Wrr9h9YwjeBoNpf,after,stress,18,51,8,-0.9420974759962168,18
R_Wrr9h9YwjeBoNpf,before,stress,16,51,8,-0.9420974759962168,16
R_XYYWZaTga3BEXdL,after,stress,2,52,17,-0.5560558778024028,2
R_XYYWZaTga3BEXdL,before,stress,6,52,21,-0.38448183416070775,6
R_yl0OHDoTCu63b7b,after,stress,28,53,30,0.0015597640331062722,28
R_yl0OHDoTCu63b7b,before,stress,24,53,30,0.0015597640331062722,24
R_ZIyPy9Dq6G7mGIx,after,stress,10,54,35,0.21602731858522517,10
R_ZIyPy9Dq6G7mGIx,before,stress,20,54,22,-0.341588323250284,20
R_zSuKsNMuq2O2oA9,after,stress,6,55,64,1.4599391349875146,6
R_zSuKsNMuq2O2oA9,before,stress,6,55,64,1.4599391349875146,6
