response_id,time,subscale,score
R_1CkeSqHcTu6ioRR,after,stress,1.4285714285714286
R_1CkeSqHcTu6ioRR,before,anxiety,1
R_1CkeSqHcTu6ioRR,before,depression,1.1428571428571428
R_1CkeSqHcTu6ioRR,before,stress,1
R_1cSrZsKJbMLVpfn,after,anxiety,1.1428571428571428
R_1cSrZsKJbMLVpfn,after,depression,2
R_1cSrZsKJbMLVpfn,after,stress,1.2857142857142858
R_1cSrZsKJbMLVpfn,before,anxiety,1.1428571428571428
R_1cSrZsKJbMLVpfn,before,depression,1.7142857142857142
R_1cSrZsKJbMLVpfn,before,stress,1.4285714285714286
R_1Cy9Qzx0gi4C0n2,after,anxiety,1.4285714285714286
R_1Cy9Qzx0gi4C0n2,after,depression,4
R_1Cy9Qzx0gi4C0n2,after,stress,3.7142857142857144
R_1Cy9Qzx0gi4C0n2,before,anxiety,1.4285714285714286
R_1Cy9Qzx0gi4C0n2,before,depression,2.7142857142857144
R_1Cy9Qzx0gi4C0n2,before,stress,2.7142857142857144
R_1DtGqgKOtlhl4vS,after,anxiety,1.5714285714285714
R_1DtGqgKOtlhl4vS,after,depression,2.7142857142857144
R_1DtGqgKOtlhl4vS,after,stress,2.2857142857142856
R_1DtGqgKOtlhl4vS,before,anxiety,1.1428571428571428
R_1DtGqgKOtlhl4vS,before,depression,1.1428571428571428
R_1DtGqgKOtlhl4vS,before,stress,1
R_1E5vpihv0BCn2Jo,after,anxiety,1.8571428571428572
R_1E5vpihv0BCn2Jo,after,depression,3.4285714285714284
R_1E5vpihv0BCn2Jo,after,stress,2.7142857142857144
R_1E5vpihv0BCn2Jo,before,anxiety,1.8571428571428572
R_1E5vpihv0BCn2Jo,before,depression,3.142857142857143
R_1E5vpihv0BCn2Jo,before,stress,2.857142857142857
R_1eqNc6OUIYqj3s8,after,anxiety,1
R_1eqNc6OUIYqj3s8,after,depression,1
R_1eqNc6OUIYqj3s8,after,stress,1
R_1eqNc6OUIYqj3s8,before,anxiety,2
R_1eqNc6OUIYqj3s8,before,depression,1.4285714285714286
R_1eqNc6OUIYqj3s8,before,stress,1.8571428571428572
R_1FKyUMNfVFCfhAP,after,anxiety,1.2857142857142858
R_1FKyUMNfVFCfhAP,after,depression,2.142857142857143
R_1FKyUMNfVFCfhAP,after,stress,2.142857142857143
R_1FKyUMNfVFCfhAP,before,anxiety,1
R_1FKyUMNfVFCfhAP,before,depression,1.7142857142857142
R_1FKyUMNfVFCfhAP,before,stress,1.8571428571428572
R_1Fl9AQQ2mrxHqGW,after,anxiety,1
R_1Fl9AQQ2mrxHqGW,after,depression,1.7142857142857142
R_1Fl9AQQ2mrxHqGW,after,stress,1.8571428571428572
R_1Fl9AQQ2mrxHqGW,before,anxiety,1
R_1Fl9AQQ2mrxHqGW,before,depression,1
R_1Fl9AQQ2mrxHqGW,before,stress,1.1428571428571428
R_1FxCH5IloFh2zpE,after,anxiety,1
R_1FxCH5IloFh2zpE,after,depression,1.5714285714285714
R_1FxCH5IloFh2zpE,after,stress,1.7142857142857142
R_1FxCH5IloFh2zpE,before,anxiety,1.1428571428571428
R_1FxCH5IloFh2zpE,before,depression,1.4285714285714286
R_1FxCH5IloFh2zpE,before,stress,1.8571428571428572
R_1GKJM6pEM2FrpLP,after,anxiety,1.2857142857142858
R_1GKJM6pEM2FrpLP,after,depression,1.1428571428571428
R_1GKJM6pEM2FrpLP,after,stress,1
R_1GKJM6pEM2FrpLP,before,anxiety,1.2857142857142858
R_1GKJM6pEM2FrpLP,before,depression,1.5714285714285714
R_1GKJM6pEM2FrpLP,before,stress,1.5714285714285714
R_1H78Zq7MMV4bmUw,after,anxiety,1
R_1H78Zq7MMV4bmUw,after,depression,1
R_1H78Zq7MMV4bmUw,after,stress,1
R_1H78Zq7MMV4bmUw,before,anxiety,1
R_1H78Zq7MMV4bmUw,before,depression,1
R_1H78Zq7MMV4bmUw,before,stress,1
R_1HbCUjufNKWfBV4,after,anxiety,2.4285714285714284
R_1HbCUjufNKWfBV4,after,depression,3
R_1HbCUjufNKWfBV4,after,stress,3.4285714285714284
R_1HbCUjufNKWfBV4,before,anxiety,2.4285714285714284
R_1HbCUjufNKWfBV4,before,depression,3.142857142857143
R_1HbCUjufNKWfBV4,before,stress,2.4285714285714284
R_1IFBVZISRpLTJit,after,anxiety,2.2857142857142856
R_1IFBVZISRpLTJit,after,depression,2.2857142857142856
R_1IFBVZISRpLTJit,after,stress,2.7142857142857144
R_1IFBVZISRpLTJit,before,anxiety,1.7142857142857142
R_1IFBVZISRpLTJit,before,depression,2.2857142857142856
R_1IFBVZISRpLTJit,before,stress,1.8571428571428572
R_1IinNUQ1rqrHi12,after,anxiety,1.2857142857142858
R_1IinNUQ1rqrHi12,after,depression,2.857142857142857
R_1IinNUQ1rqrHi12,after,stress,2.142857142857143
R_1IinNUQ1rqrHi12,before,anxiety,1.1428571428571428
R_1IinNUQ1rqrHi12,before,depression,2.7142857142857144
R_1IinNUQ1rqrHi12,before,stress,1.4285714285714286
R_1ImlmXBKKlXZVm0,after,anxiety,2.2857142857142856
R_1ImlmXBKKlXZVm0,after,depression,2.5714285714285716
R_1ImlmXBKKlXZVm0,after,stress,2.857142857142857
R_1ImlmXBKKlXZVm0,before,anxiety,1.5714285714285714
R_1ImlmXBKKlXZVm0,before,depression,1.8571428571428572
R_1ImlmXBKKlXZVm0,before,stress,2
R_1isdeJ0akLVA05z,after,anxiety,1
R_1isdeJ0akLVA05z,after,depression,3.142857142857143
R_1isdeJ0akLVA05z,after,stress,2.142857142857143
R_1isdeJ0akLVA05z,before,anxiety,1.1428571428571428
R_1isdeJ0akLVA05z,before,depression,3.142857142857143
R_1isdeJ0akLVA05z,before,stress,1.7142857142857142
R_1jf9Sx7JAoAu6dB,after,anxiety,1.4285714285714286
R_1jf9Sx7JAoAu6dB,after,depression,2.4285714285714284
R_1jf9Sx7JAoAu6dB,after,stress,2.2857142857142856
R_1jf9Sx7JAoAu6dB,before,anxiety,1.5714285714285714
R_1jf9Sx7JAoAu6dB,before,depression,1.5714285714285714
R_1jf9Sx7JAoAu6dB,before,stress,2
R_1jkddLsj0iUCBlG,after,anxiety,1.1428571428571428
R_1jkddLsj0iUCBlG,after,depression,1.4285714285714286
R_1jkddLsj0iUCBlG,after,stress,2.1666666666666665
R_1jkddLsj0iUCBlG,before,anxiety,1
R_1jkddLsj0iUCBlG,before,depression,1.1428571428571428
R_1jkddLsj0iUCBlG,before,stress,1.4285714285714286
R_1jptKS7BPpIT1cD,after,anxiety,1
R_1jptKS7BPpIT1cD,after,depression,1.7142857142857142
R_1jptKS7BPpIT1cD,after,stress,1.4285714285714286
R_1jptKS7BPpIT1cD,before,anxiety,1
R_1jptKS7BPpIT1cD,before,depression,1.7142857142857142
R_1jptKS7BPpIT1cD,before,stress,1.8571428571428572
R_1K1Fc63G8b1FSAP,after,anxiety,1.4285714285714286
R_1K1Fc63G8b1FSAP,after,depression,1.8571428571428572
R_1K1Fc63G8b1FSAP,after,stress,1.8571428571428572
R_1K1Fc63G8b1FSAP,before,anxiety,1.7142857142857142
R_1K1Fc63G8b1FSAP,before,depression,3
R_1K1Fc63G8b1FSAP,before,stress,2.5714285714285716
R_1Ka3YhFFxRPhu6A,after,anxiety,2.142857142857143
R_1Ka3YhFFxRPhu6A,after,depression,3.2857142857142856
R_1Ka3YhFFxRPhu6A,after,stress,3.142857142857143
R_1Ka3YhFFxRPhu6A,before,anxiety,1.8571428571428572
R_1Ka3YhFFxRPhu6A,before,depression,1.7142857142857142
R_1Ka3YhFFxRPhu6A,before,stress,1.7142857142857142
R_1LCosfUrLhSMxRQ,after,anxiety,1.5714285714285714
R_1LCosfUrLhSMxRQ,after,depression,3
R_1LCosfUrLhSMxRQ,after,stress,2.5714285714285716
R_1LCosfUrLhSMxRQ,before,anxiety,1.2857142857142858
R_1LCosfUrLhSMxRQ,before,depression,1.1428571428571428
R_1LCosfUrLhSMxRQ,before,stress,1.8571428571428572
R_1ls2eVKvEiK6S4N,after,anxiety,1.2857142857142858
R_1ls2eVKvEiK6S4N,after,depression,1.4285714285714286
R_1ls2eVKvEiK6S4N,after,stress,1.5714285714285714
R_1ls2eVKvEiK6S4N,before,anxiety,1.2857142857142858
R_1ls2eVKvEiK6S4N,before,depression,1.5714285714285714
R_1ls2eVKvEiK6S4N,before,stress,1.5714285714285714
R_1M5w3AllKLTG9vr,after,anxiety,1.5714285714285714
R_1M5w3AllKLTG9vr,after,depression,1.4285714285714286
R_1M5w3AllKLTG9vr,after,stress,2
R_1M5w3AllKLTG9vr,before,anxiety,1.1428571428571428
R_1M5w3AllKLTG9vr,before,depression,1
R_1M5w3AllKLTG9vr,before,stress,1.1428571428571428
R_1mEDv9S4U18sxZe,after,anxiety,2.142857142857143
R_1mEDv9S4U18sxZe,after,depression,2
R_1mEDv9S4U18sxZe,after,stress,3
R_1mEDv9S4U18sxZe,before,anxiety,2.142857142857143
R_1mEDv9S4U18sxZe,before,depression,2.5714285714285716
R_1mEDv9S4U18sxZe,before,stress,3.142857142857143
R_1mIvz4scUnVKLx7,after,anxiety,1.7142857142857142
R_1mIvz4scUnVKLx7,after,depression,3.2857142857142856
R_1mIvz4scUnVKLx7,after,stress,2.4285714285714284
R_1mIvz4scUnVKLx7,before,anxiety,1.2857142857142858
R_1mIvz4scUnVKLx7,before,depression,2.4285714285714284
R_1mIvz4scUnVKLx7,before,stress,2.2857142857142856
R_1MXmVmetdFpHiB4,after,anxiety,1.2857142857142858
R_1MXmVmetdFpHiB4,after,depression,4
R_1MXmVmetdFpHiB4,after,stress,1.5714285714285714
R_1MXmVmetdFpHiB4,before,anxiety,1.5714285714285714
R_1MXmVmetdFpHiB4,before,depression,3.142857142857143
R_1MXmVmetdFpHiB4,before,stress,1.8571428571428572
R_1N9O72YdQ4GZFDi,after,anxiety,1.1428571428571428
R_1N9O72YdQ4GZFDi,after,depression,2.5714285714285716
R_1N9O72YdQ4GZFDi,after,stress,2.2857142857142856
R_1N9O72YdQ4GZFDi,before,anxiety,1.2857142857142858
R_1N9O72YdQ4GZFDi,before,depression,2.142857142857143
R_1N9O72YdQ4GZFDi,before,stress,2
R_1Nady9hvbIvDcLg,after,anxiety,2.7142857142857144
R_1Nady9hvbIvDcLg,after,depression,3
R_1Nady9hvbIvDcLg,after,stress,2.2857142857142856
R_1Nady9hvbIvDcLg,before,anxiety,2.142857142857143
R_1Nady9hvbIvDcLg,before,depression,2.2857142857142856
R_1Nady9hvbIvDcLg,before,stress,2
R_1NfE7qpbaFYk306,after,anxiety,1.2857142857142858
R_1NfE7qpbaFYk306,after,depression,1.5714285714285714
R_1NfE7qpbaFYk306,after,stress,1.7142857142857142
R_1NfE7qpbaFYk306,before,anxiety,2
R_1NfE7qpbaFYk306,before,depression,1.7142857142857142
R_1NfE7qpbaFYk306,before,stress,1.8571428571428572
R_1NmQkOcQT42agWF,after,anxiety,2.4285714285714284
R_1NmQkOcQT42agWF,after,depression,3.5714285714285716
R_1NmQkOcQT42agWF,after,stress,3.5714285714285716
R_1NmQkOcQT42agWF,before,anxiety,1.8571428571428572
R_1NmQkOcQT42agWF,before,depression,3
R_1NmQkOcQT42agWF,before,stress,3
R_1nSWaU6aHeoCVz1,after,anxiety,2.142857142857143
R_1nSWaU6aHeoCVz1,after,depression,3.2857142857142856
R_1nSWaU6aHeoCVz1,after,stress,3
R_1nSWaU6aHeoCVz1,before,anxiety,1.5714285714285714
R_1nSWaU6aHeoCVz1,before,depression,2.5714285714285716
R_1nSWaU6aHeoCVz1,before,stress,2.3333333333333335
R_1oCk4T1oiygv2K1,after,anxiety,1
R_1oCk4T1oiygv2K1,after,depression,1.1428571428571428
R_1oCk4T1oiygv2K1,after,stress,1.7142857142857142
R_1oCk4T1oiygv2K1,before,anxiety,1
R_1oCk4T1oiygv2K1,before,depression,1.4285714285714286
R_1oCk4T1oiygv2K1,before,stress,1.5714285714285714
R_1OIk0siawnKDTiy,after,anxiety,1.1428571428571428
R_1OIk0siawnKDTiy,after,depression,1.5714285714285714
R_1OIk0siawnKDTiy,after,stress,1.5714285714285714
R_1OIk0siawnKDTiy,before,anxiety,1.4285714285714286
R_1OIk0siawnKDTiy,before,depression,1.5714285714285714
R_1OIk0siawnKDTiy,before,stress,1.8571428571428572
R_1OVLo23ZSViJv0e,after,anxiety,1
R_1OVLo23ZSViJv0e,after,depression,1.2857142857142858
R_1OVLo23ZSViJv0e,after,stress,1.8571428571428572
R_1OVLo23ZSViJv0e,before,anxiety,1.4285714285714286
R_1OVLo23ZSViJv0e,before,depression,1.1428571428571428
R_1OVLo23ZSViJv0e,before,stress,1.7142857142857142
R_1Ow1FDuzbwtWStS,after,anxiety,1
R_1Ow1FDuzbwtWStS,after,depression,1.2857142857142858
R_1Ow1FDuzbwtWStS,after,stress,1.4285714285714286
R_1Ow1FDuzbwtWStS,before,anxiety,1
R_1Ow1FDuzbwtWStS,before,depression,1
R_1Ow1FDuzbwtWStS,before,stress,1.2857142857142858
R_1PYHLXLRtVtLKCC,after,anxiety,1
R_1PYHLXLRtVtLKCC,after,depression,1.1428571428571428
R_1PYHLXLRtVtLKCC,after,stress,1
R_1PYHLXLRtVtLKCC,before,anxiety,1.1428571428571428
R_1PYHLXLRtVtLKCC,before,depression,1
R_1PYHLXLRtVtLKCC,before,stress,1.5
R_1pYYllRKHfnN46F,after,anxiety,1.2857142857142858
R_1pYYllRKHfnN46F,after,depression,2.4285714285714284
R_1pYYllRKHfnN46F,after,stress,2.7142857142857144
R_1pYYllRKHfnN46F,before,anxiety,1.5714285714285714
R_1pYYllRKHfnN46F,before,depression,2.142857142857143
R_1pYYllRKHfnN46F,before,stress,2.4285714285714284
R_1q9BHkV242D62cG,after,anxiety,2.2857142857142856
R_1q9BHkV242D62cG,after,depression,2.7142857142857144
R_1q9BHkV242D62cG,after,stress,2.4285714285714284
R_1q9BHkV242D62cG,before,anxiety,2.4285714285714284
R_1q9BHkV242D62cG,before,depression,2.142857142857143
R_1q9BHkV242D62cG,before,stress,2.142857142857143
R_20NVUurOXIj6JN6,after,anxiety,2.2857142857142856
R_20NVUurOXIj6JN6,after,depression,3.5714285714285716
R_20NVUurOXIj6JN6,after,stress,3.5714285714285716
R_20NVUurOXIj6JN6,before,anxiety,3.142857142857143
R_20NVUurOXIj6JN6,before,depression,3.4285714285714284
R_20NVUurOXIj6JN6,before,stress,3.4285714285714284
R_21vy4qSSLUBhkI5,after,anxiety,1.4285714285714286
R_21vy4qSSLUBhkI5,after,depression,1.5714285714285714
R_21vy4qSSLUBhkI5,after,stress,2.142857142857143
R_21vy4qSSLUBhkI5,before,anxiety,1.7142857142857142
R_21vy4qSSLUBhkI5,before,depression,1.7142857142857142
R_21vy4qSSLUBhkI5,before,stress,1.5714285714285714
R_23Ulx9Mu6ClxGOJ,after,anxiety,1.5714285714285714
R_23Ulx9Mu6ClxGOJ,after,depression,1.2857142857142858
R_23Ulx9Mu6ClxGOJ,after,stress,1.7142857142857142
R_23Ulx9Mu6ClxGOJ,before,anxiety,1.5714285714285714
R_23Ulx9Mu6ClxGOJ,before,depression,1.8571428571428572
R_23Ulx9Mu6ClxGOJ,before,stress,2.5714285714285716
R_24isskypHAzj6a4,after,anxiety,1.5714285714285714
R_24isskypHAzj6a4,after,depression,2.7142857142857144
R_24isskypHAzj6a4,after,stress,3.2857142857142856
R_24isskypHAzj6a4,before,anxiety,1.4285714285714286
R_24isskypHAzj6a4,before,depression,2.4285714285714284
R_24isskypHAzj6a4,before,stress,2.5714285714285716
R_25z3VIIwpNMoGjS,after,anxiety,1.2857142857142858
R_25z3VIIwpNMoGjS,after,depression,1.4285714285714286
R_25z3VIIwpNMoGjS,after,stress,2
R_25z3VIIwpNMoGjS,before,anxiety,1.2857142857142858
R_25z3VIIwpNMoGjS,before,depression,1.5714285714285714
R_25z3VIIwpNMoGjS,before,stress,1.8571428571428572
R_273DuWgjgujvJYE,after,anxiety,1.1428571428571428
R_273DuWgjgujvJYE,after,depression,1.7142857142857142
R_273DuWgjgujvJYE,after,stress,1.1428571428571428
R_273DuWgjgujvJYE,before,anxiety,1.1428571428571428
R_273DuWgjgujvJYE,before,depression,1.1428571428571428
R_273DuWgjgujvJYE,before,stress,1.5714285714285714
R_27D28zcmps8GRka,after,anxiety,2.2857142857142856
R_27D28zcmps8GRka,after,depression,3.142857142857143
R_27D28zcmps8GRka,after,stress,2.2857142857142856
R_27D28zcmps8GRka,before,anxiety,2.2857142857142856
R_27D28zcmps8GRka,before,depression,2.2857142857142856
R_27D28zcmps8GRka,before,stress,2.7142857142857144
R_27ExcEAbe7WWZAY,after,anxiety,1.7142857142857142
R_27ExcEAbe7WWZAY,after,depression,3.4285714285714284
R_27ExcEAbe7WWZAY,after,stress,2.2857142857142856
R_27ExcEAbe7WWZAY,before,anxiety,1.4285714285714286
R_27ExcEAbe7WWZAY,before,depression,2.857142857142857
R_27ExcEAbe7WWZAY,before,stress,2.2857142857142856
R_28MWgRnn8laQex4,after,anxiety,3.4285714285714284
R_28MWgRnn8laQex4,after,depression,3
R_28MWgRnn8laQex4,after,stress,4
R_28MWgRnn8laQex4,before,anxiety,3.2857142857142856
R_28MWgRnn8laQex4,before,depression,2.857142857142857
R_28MWgRnn8laQex4,before,stress,3.857142857142857
R_28NVjdZPvV2fLBs,after,anxiety,4
R_28NVjdZPvV2fLBs,after,depression,4
R_28NVjdZPvV2fLBs,after,stress,4
R_28NVjdZPvV2fLBs,before,anxiety,3.142857142857143
R_28NVjdZPvV2fLBs,before,depression,4
R_28NVjdZPvV2fLBs,before,stress,3.4285714285714284
R_2947NV0sa0o6uqa,after,anxiety,3
R_2947NV0sa0o6uqa,after,depression,4
R_2947NV0sa0o6uqa,after,stress,2.7142857142857144
R_2947NV0sa0o6uqa,before,anxiety,3
R_2947NV0sa0o6uqa,before,depression,3.857142857142857
R_2947NV0sa0o6uqa,before,stress,2.7142857142857144
R_29gj9i4nykxouwi,after,anxiety,1.4285714285714286
R_29gj9i4nykxouwi,after,depression,2.2857142857142856
R_29gj9i4nykxouwi,after,stress,1.7142857142857142
R_29gj9i4nykxouwi,before,anxiety,1.4285714285714286
R_29gj9i4nykxouwi,before,depression,2.142857142857143
R_29gj9i4nykxouwi,before,stress,1.7142857142857142
R_29sTVuZYJRxiKzv,after,anxiety,1.2857142857142858
R_29sTVuZYJRxiKzv,after,depression,1.1428571428571428
R_29sTVuZYJRxiKzv,after,stress,1.7142857142857142
R_29sTVuZYJRxiKzv,before,anxiety,1
R_29sTVuZYJRxiKzv,before,depression,1
R_29sTVuZYJRxiKzv,before,stress,1.7142857142857142
R_2aM58IL6PRjl31M,after,anxiety,2
R_2aM58IL6PRjl31M,after,depression,2.7142857142857144
R_2aM58IL6PRjl31M,after,stress,2.4285714285714284
R_2aM58IL6PRjl31M,before,anxiety,1.8571428571428572
R_2aM58IL6PRjl31M,before,depression,1.8571428571428572
R_2aM58IL6PRjl31M,before,stress,1.4285714285714286
R_2aPMplerpF4rJU8,after,anxiety,3.5714285714285716
R_2aPMplerpF4rJU8,after,depression,3.3333333333333335
R_2aPMplerpF4rJU8,after,stress,3.5714285714285716
R_2aPMplerpF4rJU8,before,anxiety,2.857142857142857
R_2aPMplerpF4rJU8,before,depression,3.857142857142857
R_2aPMplerpF4rJU8,before,stress,2.5714285714285716
R_2ARphcLKbG8pCbs,after,anxiety,1.1428571428571428
R_2ARphcLKbG8pCbs,after,depression,1
R_2ARphcLKbG8pCbs,after,stress,1.1428571428571428
R_2ARphcLKbG8pCbs,before,anxiety,1.1428571428571428
R_2ARphcLKbG8pCbs,before,depression,1
R_2ARphcLKbG8pCbs,before,stress,1.1428571428571428
R_2B4II5QqOBTuBsc,after,anxiety,1.5714285714285714
R_2B4II5QqOBTuBsc,after,depression,2
R_2B4II5QqOBTuBsc,after,stress,3.2857142857142856
R_2B4II5QqOBTuBsc,before,anxiety,1.2857142857142858
R_2B4II5QqOBTuBsc,before,depression,2.2857142857142856
R_2B4II5QqOBTuBsc,before,stress,2.4285714285714284
R_2bVGOK2omxjKHpn,after,anxiety,1
R_2bVGOK2omxjKHpn,after,depression,1
R_2bVGOK2omxjKHpn,after,stress,1.1428571428571428
R_2bVGOK2omxjKHpn,before,anxiety,1
R_2bVGOK2omxjKHpn,before,depression,1
R_2bVGOK2omxjKHpn,before,stress,1.1428571428571428
R_2CB7Tu6CfOt3tUN,after,anxiety,1.7142857142857142
R_2CB7Tu6CfOt3tUN,after,depression,2.5714285714285716
R_2CB7Tu6CfOt3tUN,after,stress,1.7142857142857142
R_2CB7Tu6CfOt3tUN,before,anxiety,1.7142857142857142
R_2CB7Tu6CfOt3tUN,before,depression,2.142857142857143
R_2CB7Tu6CfOt3tUN,before,stress,2.142857142857143
R_2cd59QR5hZHKBZT,after,anxiety,2
R_2cd59QR5hZHKBZT,after,depression,3.142857142857143
R_2cd59QR5hZHKBZT,after,stress,3.5714285714285716
R_2cd59QR5hZHKBZT,before,anxiety,1.8571428571428572
R_2cd59QR5hZHKBZT,before,depression,3.2857142857142856
R_2cd59QR5hZHKBZT,before,stress,3.142857142857143
R_2cdROg831T1vhEC,after,anxiety,1.2857142857142858
R_2cdROg831T1vhEC,after,depression,1.2857142857142858
R_2cdROg831T1vhEC,after,stress,1.4285714285714286
R_2cdROg831T1vhEC,before,anxiety,1.4285714285714286
R_2cdROg831T1vhEC,before,depression,1.7142857142857142
R_2cdROg831T1vhEC,before,stress,1.5714285714285714
R_2Clwma6pSIEIvrW,after,anxiety,2
R_2Clwma6pSIEIvrW,after,depression,1.7142857142857142
R_2Clwma6pSIEIvrW,after,stress,2.2857142857142856
R_2Clwma6pSIEIvrW,before,anxiety,1.5714285714285714
R_2Clwma6pSIEIvrW,before,depression,1
R_2Clwma6pSIEIvrW,before,stress,1.7142857142857142
R_2CvKeTojbEMdWFy,after,anxiety,1
R_2CvKeTojbEMdWFy,after,depression,2.4285714285714284
R_2CvKeTojbEMdWFy,after,stress,1.5714285714285714
R_2CvKeTojbEMdWFy,before,anxiety,1
R_2CvKeTojbEMdWFy,before,depression,2.4285714285714284
R_2CvKeTojbEMdWFy,before,stress,2.142857142857143
R_2dQRwob8W5KZXgY,after,anxiety,1
R_2dQRwob8W5KZXgY,after,depression,1
R_2dQRwob8W5KZXgY,after,stress,1
R_2dQRwob8W5KZXgY,before,anxiety,2
R_2dQRwob8W5KZXgY,before,depression,2
R_2dQRwob8W5KZXgY,before,stress,2.142857142857143
R_2DZSUz54Rl39uyo,after,anxiety,1.1428571428571428
R_2DZSUz54Rl39uyo,after,depression,2.857142857142857
R_2DZSUz54Rl39uyo,after,stress,1.4285714285714286
R_2DZSUz54Rl39uyo,before,anxiety,1
R_2DZSUz54Rl39uyo,before,depression,1.5
R_2DZSUz54Rl39uyo,before,stress,1
R_2e2R7LJzpLYQiWW,after,anxiety,1
R_2e2R7LJzpLYQiWW,after,depression,1.8571428571428572
R_2e2R7LJzpLYQiWW,after,stress,1.5714285714285714
R_2e2R7LJzpLYQiWW,before,anxiety,1.1428571428571428
R_2e2R7LJzpLYQiWW,before,depression,1.1428571428571428
R_2e2R7LJzpLYQiWW,before,stress,1.5714285714285714
R_2E4NIJT672CNqhY,after,anxiety,2
R_2E4NIJT672CNqhY,after,depression,1.7142857142857142
R_2E4NIJT672CNqhY,after,stress,2.2857142857142856
R_2E4NIJT672CNqhY,before,anxiety,2.2857142857142856
R_2E4NIJT672CNqhY,before,depression,1.7142857142857142
R_2E4NIJT672CNqhY,before,stress,2.4285714285714284
R_2e9aZobX5Mrf2mF,after,anxiety,2.5714285714285716
R_2e9aZobX5Mrf2mF,after,depression,4
R_2e9aZobX5Mrf2mF,after,stress,2.857142857142857
R_2e9aZobX5Mrf2mF,before,anxiety,2.5714285714285716
R_2e9aZobX5Mrf2mF,before,depression,3.7142857142857144
R_2e9aZobX5Mrf2mF,before,stress,2.857142857142857
R_2f82SUumXJ91Tm8,after,anxiety,2.142857142857143
R_2f82SUumXJ91Tm8,after,depression,2.2857142857142856
R_2f82SUumXJ91Tm8,after,stress,3
R_2f82SUumXJ91Tm8,before,anxiety,1.5714285714285714
R_2f82SUumXJ91Tm8,before,depression,1.7142857142857142
R_2f82SUumXJ91Tm8,before,stress,2.142857142857143
R_2fIesR987yHKjDw,after,anxiety,3.2857142857142856
R_2fIesR987yHKjDw,after,depression,3.5714285714285716
R_2fIesR987yHKjDw,after,stress,3.5714285714285716
R_2fIesR987yHKjDw,before,anxiety,2.2857142857142856
